drp_azon,drp_group1,drp_group2,drp_chance1,drp_chance2,drp_item,drp_monst,drp_rev
722,26,3,0.5,99.099998,276,27,"32"
723,26,3,0.5,0.1,181,27,"Strong Mans"
724,26,3,0.5,0.1,223,27,"Flexible"
725,26,3,0.5,0.1,253,27,"Ordinary"
726,26,3,0.5,0.2,181,27,"Expert Knights"
727,26,3,0.5,0.2,223,27,"Expert Archers"
728,26,3,0.5,0.2,253,27,"Expert Scholars"
729,26,4,0.5,0.2,349,27,
730,26,4,0.5,0.2,316,27,
731,26,4,0.5,0.2,317,27,
732,26,4,0.5,0.2,355,27,
733,26,4,0.5,0.2,318,27,
734,26,4,0.5,0.2,319,27,
735,26,4,0.5,0.2,352,27,
736,26,4,0.5,0.2,320,27,
737,26,4,0.5,0.2,321,27,
738,26,4,0.5,0.2,358,27,
739,26,4,0.5,0.2,322,27,
740,26,4,0.5,0.2,323,27,
741,26,4,0.5,0.2,361,27,
742,26,4,0.5,0.2,324,27,
743,26,4,0.5,0.2,325,27,
744,26,4,0.5,0.2,314,27,
745,26,4,0.5,0.2,315,27,
746,26,4,0.5,0.2,364,27,
747,26,4,0.5,0.2,365,27,
748,26,4,0.5,0.2,366,27,
749,26,4,0.5,2,376,27,
750,26,4,0.5,10,379,27,
751,26,5,10,5,285,27,
752,26,5,10,5,302,27,
753,26,5,10,3,286,27,
754,26,5,10,3,303,27,
755,26,5,10,2,287,27,
756,26,5,10,2,304,27,
757,27,1,70,53.099998,276,32,"48"
758,27,1,70,32,280,32,
759,27,1,70,8,277,32,
760,27,1,70,6,279,32,
761,27,1,70,0.30000001,181,32,
762,27,1,70,0.30000001,223,32,
763,27,1,70,0.30000001,253,32,
764,27,2,0.2,73,276,32,"50"
765,27,2,0.2,1,62,32,"Iron legs"
766,27,2,0.2,1,65,32,"Iron legs"
767,27,2,0.2,1,64,32,"Iron legs"
768,27,2,0.2,1,63,32,"Iron legs"
769,27,2,0.2,1,66,32,"Iron legs"
770,27,2,0.2,1,56,32,"Iron legs"
771,27,2,0.2,1,59,32,"Iron legs"
772,27,2,0.2,1,58,32,"Iron legs"
773,27,2,0.2,1,57,32,"Iron legs"
774,27,2,0.2,1,60,32,"Iron legs"
775,27,2,0.2,0.1,68,32,"Predictive"
776,27,2,0.2,0.1,71,32,"Predictive"
777,27,2,0.2,0.1,70,32,"Predictive"
778,27,2,0.2,0.1,69,32,"Predictive"
779,27,2,0.2,0.1,72,32,"Predictive"
780,27,2,0.2,1,181,32,"Strong Mans"
781,27,2,0.2,1,181,32,"Extreme"
782,27,2,0.2,1,181,32,"Destructive"
783,27,2,0.2,1,223,32,"Flexible"
784,27,2,0.2,1,223,32,"Extreme"
785,27,2,0.2,1,223,32,"Destructive"
786,27,2,0.2,1,253,32,"Ordinary"
787,27,2,0.2,1,253,32,"High Class"
788,27,2,0.2,1,253,32,"Absoluteness"
789,27,2,0.2,1,182,32,"Wondering Knights"
790,27,2,0.2,1,224,32,"Wondering Archers"
791,27,2,0.2,1,254,32,"Beginning Scholars"
792,27,3,1,0.2,349,32,
793,27,3,1,0.2,316,32,
794,27,3,1,0.2,317,32,
795,27,3,1,0.2,355,32,
796,27,3,1,0.2,318,32,
797,27,3,1,0.2,319,32,
798,27,3,1,0.2,352,32,
799,27,3,1,0.2,320,32,
800,27,3,1,0.2,321,32,
801,27,3,1,0.2,358,32,
802,27,3,1,0.2,322,32,
803,27,3,1,0.2,323,32,
804,27,3,1,0.2,361,32,
805,27,3,1,0.2,324,32,
806,27,3,1,0.2,325,32,
807,27,3,1,0.2,314,32,
808,27,3,1,0.2,315,32,
809,27,3,1,0.2,364,32,
810,27,3,1,0.2,365,32,
811,27,3,1,0.2,366,32,
812,27,3,1,2,376,32,
813,27,3,1,10,379,32,
814,27,4,10,5,285,32,
815,27,4,10,5,302,32,
816,27,4,10,3,286,32,
817,27,4,10,3,303,32,
818,27,4,10,2,287,32,
819,27,4,10,2,304,32,
820,21,1,31,46.400002,276,22,"25"
821,21,1,31,40,280,22,
822,21,1,31,8,278,22,
823,21,1,31,5,279,22,
824,21,1,31,0.2,179,22,
825,21,1,31,0.2,221,22,
826,21,1,31,0.2,251,22,
827,21,2,30,86.400002,276,22,"26"
828,21,2,30,11,278,22,
829,21,2,30,2,279,22,
830,21,2,30,0.2,179,22,
831,21,2,30,0.2,221,22,
832,21,2,30,0.2,251,22,
833,21,3,0.5,97.300003,276,22,"27"
834,21,3,0.5,0.2,180,22,"Heroic"
835,21,3,0.5,0.1,180,22,"Strong Mans"
836,21,3,0.5,0.1,180,22,"Strongest Mans"
837,21,3,0.5,0.1,180,22,"Fierce"
838,21,3,0.5,0.2,222,22,"Harsh"
839,21,3,0.5,0.1,222,22,"Flexible"
840,21,3,0.5,0.1,222,22,"Dashy"
841,21,3,0.5,0.1,222,22,"Fierce"
842,21,3,0.5,0.2,252,22,"Celebrated"
843,21,3,0.5,0.1,252,22,"Ordinary"
844,21,3,0.5,0.1,252,22,"Wise"
845,21,3,0.5,0.1,252,22,"Considerable"
846,21,3,0.5,0.30000001,179,22,"Expert Knights"
847,21,3,0.5,0.30000001,221,22,"Expert Archers"
848,21,3,0.5,0.30000001,251,22,"Expert Scholars"
849,21,3,0.5,0.1,181,22,"Wondering Knights"
850,21,3,0.5,0.1,223,22,"Wondering Archers"
851,21,3,0.5,0.1,253,22,"Beginning Scholars"
852,21,4,0.5,0.2,349,22,
853,21,4,0.5,0.2,316,22,
854,21,4,0.5,0.2,317,22,
855,21,4,0.5,0.2,355,22,
856,21,4,0.5,0.2,318,22,
857,21,4,0.5,0.2,319,22,
858,21,4,0.5,0.2,352,22,
859,21,4,0.5,0.2,320,22,
860,21,4,0.5,0.2,321,22,
861,21,4,0.5,0.2,358,22,
862,21,4,0.5,0.2,322,22,
863,21,4,0.5,0.2,323,22,
864,21,4,0.5,0.2,361,22,
865,21,4,0.5,0.2,324,22,
866,21,4,0.5,0.2,325,22,
867,21,4,0.5,0.2,314,22,
868,21,4,0.5,0.2,315,22,
869,21,4,0.5,0.2,364,22,
870,21,4,0.5,0.2,365,22,
871,21,4,0.5,0.2,366,22,
872,21,4,0.5,2,376,22,
873,21,4,0.5,10,379,22,
874,21,5,10,1,379,22,
875,21,5,10,16,285,22,
876,21,5,10,7,302,22,
877,21,5,10,3,286,22,
878,21,5,10,3,303,22,
879,23,1,31,44.299999,276,24,"27"
880,23,1,31,40,280,24,
881,23,1,31,0.2,222,24,
882,23,1,31,0.1,38,24,
883,23,1,31,0.1,41,24,
884,23,1,31,0.1,40,24,
885,23,1,31,0.1,39,24,
886,23,1,31,0.1,42,24,
887,23,1,31,10,278,24,
888,23,1,31,5,279,24,
889,23,2,30,84.300003,276,24,"28"
890,23,2,30,0.2,222,24,
891,23,2,30,0.1,38,24,
892,23,2,30,0.1,41,24,
893,23,2,30,0.1,40,24,
894,23,2,30,0.1,39,24,
895,23,2,30,0.1,42,24,
896,23,2,30,13,278,24,
897,23,2,30,2,279,24,
898,23,3,0.5,99.099998,276,24,"30"
899,23,3,0.5,0.2,222,24,"Dashy"
900,23,3,0.5,0.1,222,24,"Fierce"
901,23,3,0.5,0.1,223,24,"Instant"
902,23,3,0.5,0.1,56,24,"Vital"
903,23,3,0.5,0.1,56,24,"Ablaze"
904,23,3,0.5,0.1,59,24,"Vigorous"
905,23,3,0.5,0.1,59,24,"Heroic"
906,23,3,0.5,0.1,223,24,"Skillful Archers "
907,23,4,0.5,0.2,349,24,
908,23,4,0.5,0.2,316,24,
909,23,4,0.5,0.2,317,24,
910,23,4,0.5,0.2,355,24,
911,23,4,0.5,0.2,318,24,
912,23,4,0.5,0.2,319,24,
913,23,4,0.5,0.2,352,24,
914,23,4,0.5,0.2,320,24,
915,23,4,0.5,0.2,321,24,
916,23,4,0.5,0.2,358,24,
917,23,4,0.5,0.2,322,24,
918,23,4,0.5,0.2,323,24,
919,23,4,0.5,0.2,361,24,
920,23,4,0.5,0.2,324,24,
921,23,4,0.5,0.2,325,24,
922,23,4,0.5,0.2,314,24,
923,23,4,0.5,0.2,315,24,
924,23,4,0.5,0.2,364,24,
925,23,4,0.5,0.2,365,24,
926,23,4,0.5,0.2,366,24,
927,23,4,0.5,2,376,24,
928,23,4,0.5,10,379,24,
929,23,5,10,7,285,24,
930,23,5,10,7,302,24,
931,23,5,10,3,286,24,
932,23,5,10,3,303,24,
933,25,1,31,47.400002,276,26,"29"
934,25,1,31,40,280,26,
935,25,1,31,9,278,26,
936,25,1,31,3,279,26,
937,25,1,31,0.2,180,26,
938,25,1,31,0.2,222,26,
939,25,1,31,0.2,252,26,
940,25,2,30,87.400002,276,26,"29"
941,25,2,30,11,278,26,
942,25,2,30,1,279,26,
943,25,2,30,0.2,180,26,
944,25,2,30,0.2,222,26,
945,25,2,30,0.2,252,26,
946,25,3,0.5,99.400002,276,26,"31"
947,25,3,0.5,0.1,181,26,"Harsh"
948,25,3,0.5,0.1,223,26,"Instant"
949,25,3,0.5,0.1,253,26,"Keen"
950,25,3,0.5,0.1,181,26,"Expert Knights"
951,25,3,0.5,0.1,223,26,"Expert Archers"
952,25,3,0.5,0.1,253,26,"Expert Scholars"
953,25,4,0.5,0.2,349,26,
954,25,4,0.5,0.2,316,26,
955,25,4,0.5,0.2,317,26,
956,25,4,0.5,0.2,355,26,
957,25,4,0.5,0.2,318,26,
958,25,4,0.5,0.2,319,26,
959,25,4,0.5,0.2,352,26,
960,25,4,0.5,0.2,320,26,
961,25,4,0.5,0.2,321,26,
962,25,4,0.5,0.2,358,26,
963,25,4,0.5,0.2,322,26,
964,25,4,0.5,0.2,323,26,
965,25,4,0.5,0.2,361,26,
966,25,4,0.5,0.2,324,26,
967,25,4,0.5,0.2,325,26,
968,25,4,0.5,0.2,314,26,
969,25,4,0.5,0.2,315,26,
970,25,4,0.5,0.2,364,26,
971,25,4,0.5,0.2,365,26,
972,25,4,0.5,0.2,366,26,
973,25,4,0.5,2,376,26,
974,25,4,0.5,10,379,26,
975,25,5,10,7,285,26,
976,25,5,10,7,302,26,
977,25,5,10,3,286,26,
978,25,5,10,3,303,26,
979,28,1,70,93.099998,276,37,"52"
980,28,1,70,6,279,37,
981,28,1,70,0.30000001,182,37,
982,28,1,70,0.30000001,224,37,
983,28,1,70,0.30000001,254,37,
984,28,2,0.2,73,276,37,"56"
985,28,2,0.2,1,62,37,"Iron legs"
986,28,2,0.2,1,65,37,"Iron legs"
987,28,2,0.2,1,64,37,"Iron legs"
988,28,2,0.2,1,63,37,"Iron legs"
989,28,2,0.2,1,66,37,"Iron legs"
990,28,2,0.2,1,56,37,"Iron legs"
991,28,2,0.2,1,59,37,"Iron legs"
992,28,2,0.2,1,58,37,"Iron legs"
993,28,2,0.2,1,57,37,"Iron legs"
994,28,2,0.2,1,60,37,"Iron legs"
995,28,2,0.2,0.1,68,37,"Predictive"
996,28,2,0.2,0.1,71,37,"Predictive"
997,28,2,0.2,0.1,70,37,"Predictive"
998,28,2,0.2,0.1,69,37,"Predictive"
999,28,2,0.2,0.1,72,37,"Predictive"
1000,28,2,0.2,1,181,37,"Strong Mans"
1001,28,2,0.2,1,181,37,"Extreme"
1002,28,2,0.2,1,181,37,"Destructive"
1003,28,2,0.2,1,223,37,"Flexible"
1004,28,2,0.2,1,223,37,"Extreme"
1005,28,2,0.2,1,223,37,"Destructive"
1006,28,2,0.2,1,253,37,"Ordinary"
1007,28,2,0.2,1,253,37,"High Class"
1008,28,2,0.2,1,253,37,"Absoluteness"
1009,28,2,0.2,1,182,37,"Wondering Knights"
1010,28,2,0.2,1,224,37,"Wondering Archers"
1011,28,2,0.2,1,254,37,"Beginning Scholars"
1012,28,3,1,0.2,349,37,
1013,28,3,1,0.2,316,37,
1014,28,3,1,0.2,317,37,
1015,28,3,1,0.2,355,37,
1016,28,3,1,0.2,318,37,
1017,28,3,1,0.2,319,37,
1018,28,3,1,0.2,352,37,
1019,28,3,1,0.2,320,37,
1020,28,3,1,0.2,321,37,
1021,28,3,1,0.2,358,37,
1022,28,3,1,0.2,322,37,
1023,28,3,1,0.2,323,37,
1024,28,3,1,0.2,361,37,
1025,28,3,1,0.2,324,37,
1026,28,3,1,0.2,325,37,
1027,28,3,1,0.2,314,37,
1028,28,3,1,0.2,315,37,
1029,28,3,1,0.2,364,37,
1030,28,3,1,0.2,365,37,
1031,28,3,1,0.2,366,37,
1032,28,3,1,2,376,37,
1033,28,3,1,10,379,37,
1034,28,4,10,7,285,37,
1035,28,4,10,7,302,37,
1036,28,4,10,3,286,37,
1037,28,4,10,3,303,37,
1038,11,1,60,46.799999,276,11,"12"
1039,11,1,60,40,280,11,
1040,11,1,60,0.2,177,11,
1041,11,1,60,12,278,11,
1042,11,1,60,0.2,8,11,
1043,11,1,60,0.2,11,11,
1044,11,1,60,0.2,10,11,
1045,11,1,60,0.2,9,11,
1046,11,1,60,0.2,12,11,
1047,11,2,1,96.599998,276,11,"15"
1048,11,2,1,0.69999999,177,11,"Unlawful"
1049,11,2,1,0.69999999,177,11,"Healthy"
1050,11,2,1,0.60000002,177,11,"Harsh"
1051,11,2,1,0.60000002,177,11,"Vigorous"
1052,11,2,1,0.2,177,11,"Heavy Blows"
1053,11,2,1,0.2,177,11,"The Powerful"
1054,11,2,1,0.1,26,11,"Vigorous"
1055,11,2,1,0.1,26,11,"Heroic"
1056,11,2,1,0.1,26,11,"Vital"
1057,11,2,1,0.1,178,11,"Wondering Knights"
1058,11,3,1,0.89999998,322,11,
1059,11,3,1,0.89999998,324,11,
1060,11,3,1,0.89999998,314,11,
1061,11,3,1,0.89999998,315,11,
1062,11,3,1,0.1,364,11,
1063,11,3,1,0.1,365,11,
1064,11,3,1,0.1,366,11,
1065,11,3,1,2,376,11,
1066,11,3,1,5,379,11,
1067,11,4,10,1,379,11,
1068,11,4,10,16,282,11,
1069,11,4,10,7,299,11,
1070,11,4,10,3,283,11,
1071,11,4,10,3,300,11,
1072,12,1,60,46.799999,276,12,"13"
1073,12,1,60,40,280,12,
1074,12,1,60,0.2,219,12,
1075,12,1,60,12,278,12,
1076,12,1,60,0.2,2,12,
1077,12,1,60,0.2,5,12,
1078,12,1,60,0.2,4,12,
1079,12,1,60,0.2,3,12,
1080,12,1,60,0.2,6,12,
1081,12,2,1,96.599998,276,12,"15"
1082,12,2,1,0.69999999,219,12,"Reflective"
1083,12,2,1,0.69999999,219,12,"Forced"
1084,12,2,1,0.60000002,219,12,"Instant"
1085,12,2,1,0.60000002,219,12,"Unlawful"
1086,12,2,1,0.2,219,12,"Heavy Blows"
1087,12,2,1,0.2,219,12,"The Powerful"
1088,12,2,1,0.1,20,12,"Vigorous"
1089,12,2,1,0.1,20,12,"Heroic"
1090,12,2,1,0.1,20,12,"Vital"
1091,12,2,1,0.1,220,12,"Wondering Archers"
1092,12,3,1,0.89999998,322,12,
1093,12,3,1,0.89999998,324,12,
1094,12,3,1,0.89999998,314,12,
1095,12,3,1,0.89999998,315,12,
1096,12,3,1,0.1,364,12,
1097,12,3,1,0.1,365,12,
1098,12,3,1,0.1,366,12,
1099,12,3,1,2,376,12,
1100,12,3,1,5,379,12,
1101,12,4,10,1,379,12,
1102,12,4,10,16,282,12,
1103,12,4,10,7,299,12,
1104,12,4,10,3,283,12,
1105,12,4,10,3,300,12,
1106,14,1,31,45.299999,276,15,"16"
1107,14,1,31,40,280,15,
1108,14,1,31,0.2,219,15,
1109,14,1,31,0.1,20,15,
1110,14,1,31,0.1,23,15,
1111,14,1,31,0.1,22,15,
1112,14,1,31,0.1,21,15,
1113,14,1,31,0.1,24,15,
1114,14,1,31,14,278,15,
1115,14,2,30,85.300003,276,15,"17"
1116,14,2,30,0.2,219,15,
1117,14,2,30,0.1,20,15,
1118,14,2,30,0.1,23,15,
1119,14,2,30,0.1,22,15,
1120,14,2,30,0.1,21,15,
1121,14,2,30,0.1,24,15,
1122,14,2,30,14,278,15,
1123,14,3,0.5,98.099998,276,15,"19"
1124,14,3,0.5,0.30000001,220,15,"Reflective"
1125,14,3,0.5,0.30000001,220,15,"Forced"
1126,14,3,0.5,0.2,220,15,"Instant"
1127,14,3,0.5,0.2,220,15,"Unlawful"
1128,14,3,0.5,0.2,20,15,"Feathery"
1129,14,3,0.5,0.1,20,15,"Vital"
1130,14,3,0.5,0.1,23,15,"Vital"
1131,14,3,0.5,0.1,38,15,"Feathery"
1132,14,3,0.5,0.1,38,15,"Heroic"
1133,14,3,0.5,0.1,38,15,"Vital"
1134,14,3,0.5,0.1,220,15,"Veteran Archers"
1135,14,3,0.5,0.1,220,15,"Skillful Archers "
1136,14,4,0.5,0.89999998,322,15,
1137,14,4,0.5,0.89999998,324,15,
1138,14,4,0.5,0.89999998,314,15,
1139,14,4,0.5,0.89999998,315,15,
1140,14,4,0.5,0.1,364,15,
1141,14,4,0.5,0.1,365,15,
1142,14,4,0.5,0.1,366,15,
1143,14,4,0.5,2,376,15,
1144,14,4,0.5,5,379,15,
1145,14,5,10,1,379,15,
1146,14,5,10,16,282,15,
1147,14,5,10,7,299,15,
1148,14,5,10,3,283,15,
1149,14,5,10,3,300,15,
1150,15,1,31,45.299999,276,16,"17"
1151,15,1,31,40,280,16,
1152,15,1,31,0.2,177,16,
1153,15,1,31,0.1,26,16,
1154,15,1,31,0.1,29,16,
1155,15,1,31,0.1,28,16,
1156,15,1,31,0.1,27,16,
1157,15,1,31,0.1,30,16,
1158,15,1,31,14,278,16,
1159,15,2,30,85.300003,276,16,"18"
1160,15,2,30,0.2,177,16,
1161,15,2,30,0.1,26,16,
1162,15,2,30,0.1,29,16,
1163,15,2,30,0.1,28,16,
1164,15,2,30,0.1,27,16,
1165,15,2,30,0.1,30,16,
1166,15,2,30,14,278,16,
1167,15,3,0.5,98.099998,276,16,"19"
1168,15,3,0.5,0.30000001,178,16,"Unlawful"
1169,15,3,0.5,0.30000001,178,16,"Healthy"
1170,15,3,0.5,0.2,178,16,"Harsh"
1171,15,3,0.5,0.2,178,16,"Vigorous"
1172,15,3,0.5,0.2,26,16,"Mans"
1173,15,3,0.5,0.1,26,16,"Vital"
1174,15,3,0.5,0.1,29,16,"Vital"
1175,15,3,0.5,0.1,44,16,"Mans"
1176,15,3,0.5,0.1,44,16,"Heroic"
1177,15,3,0.5,0.1,44,16,"Vital"
1178,15,3,0.5,0.1,178,16,"Veteran Knights"
1179,15,3,0.5,0.1,178,16,"Strong Knights"
1180,15,4,0.5,0.89999998,322,16,
1181,15,4,0.5,0.89999998,324,16,
1182,15,4,0.5,0.89999998,314,16,
1183,15,4,0.5,0.89999998,315,16,
1184,15,4,0.5,0.1,364,16,
1185,15,4,0.5,0.1,365,16,
1186,15,4,0.5,0.1,366,16,
1187,15,4,0.5,2,376,16,
1188,15,4,0.5,5,379,16,
1189,15,5,10,1,379,16,
1190,15,5,10,16,282,16,
1191,15,5,10,7,299,16,
1192,15,5,10,3,283,16,
1193,15,5,10,3,300,16,
1194,29,1,20,83.5,276,28,"33"
1195,29,1,20,0.40000001,253,28,
1196,29,1,20,0.1,254,28,
1197,29,1,20,4,279,28,
1198,29,1,20,12,279,28,
1199,29,2,20,80,276,28,"33"
1200,29,2,20,5,279,28,
1201,29,3,0.5,2,254,28,"Veteran Scholars"
1202,29,3,0.5,2,254,28,"Skillful Scholars"
1203,29,3,0.5,2,254,28,"Expert Scholars"
1204,29,3,0.5,0.1,374,28,
1205,29,3,0.5,0.30000001,374,28,
1206,29,3,0.5,0.30000001,355,28,
1207,29,3,0.5,0.30000001,326,28,
1208,29,3,0.5,0.30000001,352,28,
1209,29,3,0.5,0.30000001,327,28,
1210,29,3,0.5,0.30000001,358,28,
1211,29,3,0.5,0.30000001,328,28,
1212,29,3,0.5,0.30000001,361,28,
1213,29,3,0.5,0.30000001,329,28,
1214,29,3,0.5,0.30000001,330,28,
1215,29,3,0.5,0.30000001,331,28,
1216,29,3,0.5,0.2,364,28,
1217,29,3,0.5,0.2,365,28,
1218,29,3,0.5,0.2,366,28,
1219,29,3,0.5,2,376,28,
1220,29,3,0.5,10,379,28,
1221,29,4,40.5,84,276,28,"31"
1222,29,4,40.5,4,279,28,
1223,29,4,40.5,12,279,28,
1224,29,5,5,14,287,28,
1225,29,5,5,14,304,28,
1226,29,5,5,6,288,28,
1227,29,5,5,6,305,28,
1228,30,1,20,83.5,276,29,"36"
1229,30,1,20,0.40000001,181,29,
1230,30,1,20,0.1,182,29,
1231,30,1,20,4,279,29,
1232,30,1,20,12,279,29,
1233,30,2,20,80,276,29,"36"
1234,30,2,20,5,279,29,
1235,30,3,0.5,2,182,29,"Veteran Knights"
1236,30,3,0.5,2,182,29,"Strong Knights"
1237,30,3,0.5,2,182,29,"Expert Knights"
1238,30,3,0.5,0.1,374,29,
1239,30,3,0.5,0.30000001,374,29,
1240,30,3,0.5,0.30000001,355,29,
1241,30,3,0.5,0.30000001,326,29,
1242,30,3,0.5,0.30000001,352,29,
1243,30,3,0.5,0.30000001,327,29,
1244,30,3,0.5,0.30000001,358,29,
1245,30,3,0.5,0.30000001,328,29,
1246,30,3,0.5,0.30000001,361,29,
1247,30,3,0.5,0.30000001,329,29,
1248,30,3,0.5,0.30000001,330,29,
1249,30,3,0.5,0.30000001,331,29,
1250,30,3,0.5,0.2,364,29,
1251,30,3,0.5,0.2,365,29,
1252,30,3,0.5,0.2,366,29,
1253,30,3,0.5,2,376,29,
1254,30,3,0.5,10,379,29,
1255,30,4,40.5,84,276,29,"34"
1256,30,4,40.5,4,279,29,
1257,30,4,40.5,12,279,29,
1258,30,5,5,14,287,29,
1259,30,5,5,14,304,29,
1260,30,5,5,6,288,29,
1261,30,5,5,6,305,29,
1262,31,1,20,83.5,276,30,"39"
1263,31,1,20,0.40000001,223,30,
1264,31,1,20,0.1,224,30,
1265,31,1,20,4,279,30,
1266,31,1,20,12,279,30,
1267,31,2,20,80,276,30,"39"
1268,31,2,20,5,279,30,
1269,31,3,0.5,2,224,30,"Veteran Archers"
1270,31,3,0.5,2,224,30,"Skillful Archers "
1271,31,3,0.5,2,224,30,"Expert Archers"
1272,31,3,0.5,0.1,374,30,
1273,31,3,0.5,0.30000001,374,30,
1274,31,3,0.5,0.30000001,355,30,
1275,31,3,0.5,0.30000001,326,30,
1276,31,3,0.5,0.30000001,352,30,
1277,31,3,0.5,0.30000001,327,30,
1278,31,3,0.5,0.30000001,358,30,
1279,31,3,0.5,0.30000001,328,30,
1280,31,3,0.5,0.30000001,361,30,
1281,31,3,0.5,0.30000001,329,30,
1282,31,3,0.5,0.30000001,330,30,
1283,31,3,0.5,0.30000001,331,30,
1284,31,3,0.5,0.2,364,30,
1285,31,3,0.5,0.2,365,30,
1286,31,3,0.5,0.2,366,30,
1287,31,3,0.5,2,376,30,
1288,31,3,0.5,10,379,30,
1289,31,4,40.5,84,276,30,"37"
1290,31,4,40.5,4,279,30,
1291,31,4,40.5,12,279,30,
1292,31,5,5,14,287,30,
1293,31,5,5,14,304,30,
1294,31,5,5,6,288,30,
1295,31,5,5,6,305,30,
1296,32,1,15,74.5,276,31,"42"
1297,32,1,15,0.1,62,31,
1298,32,1,15,0.1,65,31,
1299,32,1,15,0.1,64,31,
1300,32,1,15,0.1,63,31,
1301,32,1,15,0.1,66,31,
1302,32,1,15,5,279,31,
1303,32,1,15,20,279,31,
1304,32,2,15,80,276,31,"42"
1305,32,2,15,5,279,31,
1306,32,3,0.5,1,183,31,"Wondering Knights"
1307,32,3,0.5,0.1,374,31,
1308,32,3,0.5,0.30000001,374,31,
1309,32,3,0.5,0.30000001,355,31,
1310,32,3,0.5,0.30000001,326,31,
1311,32,3,0.5,0.30000001,352,31,
1312,32,3,0.5,0.30000001,327,31,
1313,32,3,0.5,0.30000001,358,31,
1314,32,3,0.5,0.30000001,328,31,
1315,32,3,0.5,0.30000001,361,31,
1316,32,3,0.5,0.30000001,329,31,
1317,32,3,0.5,0.30000001,330,31,
1318,32,3,0.5,0.30000001,331,31,
1319,32,3,0.5,0.2,364,31,
1320,32,3,0.5,0.2,365,31,
1321,32,3,0.5,0.2,366,31,
1322,32,3,0.5,2,376,31,
1323,32,3,0.5,10,379,31,
1324,32,4,50.5,84,276,31,"40"
1325,32,4,50.5,4,279,31,
1326,32,4,50.5,12,279,31,
1327,32,5,5,14,287,31,
1328,32,5,5,14,304,31,
1329,32,5,5,6,288,31,
1330,32,5,5,6,305,31,
1331,33,1,15,74.5,276,33,"45"
1332,33,1,15,0.1,56,33,
1333,33,1,15,0.1,59,33,
1334,33,1,15,0.1,58,33,
1335,33,1,15,0.1,57,33,
1336,33,1,15,0.1,60,33,
1337,33,1,15,5,279,33,
1338,33,1,15,20,279,33,
1339,33,2,15,80,276,33,"45"
1340,33,2,15,5,279,33,
1341,33,3,0.5,1,225,33,"Wondering Archers"
1342,33,3,0.5,0.1,374,33,
1343,33,3,0.5,0.30000001,374,33,
1344,33,3,0.5,0.30000001,355,33,
1345,33,3,0.5,0.30000001,326,33,
1346,33,3,0.5,0.30000001,352,33,
1347,33,3,0.5,0.30000001,327,33,
1348,33,3,0.5,0.30000001,358,33,
1349,33,3,0.5,0.30000001,328,33,
1350,33,3,0.5,0.30000001,361,33,
1351,33,3,0.5,0.30000001,329,33,
1352,33,3,0.5,0.30000001,330,33,
1353,33,3,0.5,0.30000001,331,33,
1354,33,3,0.5,0.2,364,33,
1355,33,3,0.5,0.2,365,33,
1356,33,3,0.5,0.2,366,33,
1357,33,3,0.5,2,376,33,
1358,33,3,0.5,10,379,33,
1359,33,4,50.5,84,276,33,"43"
1360,33,4,50.5,4,279,33,
1361,33,4,50.5,12,279,33,
1362,33,5,5,14,287,33,
1363,33,5,5,14,304,33,
1364,33,5,5,6,288,33,
1365,33,5,5,6,305,33,
1366,34,1,15,74.5,276,35,"48"
1367,34,1,15,0.1,68,35,
1368,34,1,15,0.1,71,35,
1369,34,1,15,0.1,70,35,
1370,34,1,15,0.1,69,35,
1371,34,1,15,0.1,72,35,
1372,34,1,15,5,279,35,
1373,34,1,15,20,279,35,
1374,34,2,15,80,276,35,"48"
1375,34,2,15,5,279,35,
1376,34,3,0.5,1,255,35,"Beginning Scholars"
1377,34,3,0.5,0.1,374,35,
1378,34,3,0.5,0.30000001,374,35,
1379,34,3,0.5,0.30000001,355,35,
1380,34,3,0.5,0.30000001,326,35,
1381,34,3,0.5,0.30000001,352,35,
1382,34,3,0.5,0.30000001,327,35,
1383,34,3,0.5,0.30000001,358,35,
1384,34,3,0.5,0.30000001,328,35,
1385,34,3,0.5,0.30000001,361,35,
1386,34,3,0.5,0.30000001,329,35,
1387,34,3,0.5,0.30000001,330,35,
1388,34,3,0.5,0.30000001,331,35,
1389,34,3,0.5,0.2,364,35,
1390,34,3,0.5,0.2,365,35,
1391,34,3,0.5,0.2,366,35,
1392,34,3,0.5,2,376,35,
1393,34,3,0.5,10,379,35,
1394,34,4,50.5,84,276,35,"46"
1395,34,4,50.5,4,279,35,
1396,34,4,50.5,12,279,35,
1397,34,5,5,14,287,35,
1398,34,5,5,14,304,35,
1399,34,5,5,6,288,35,
1400,34,5,5,6,305,35,
1401,35,1,8,58.5,276,38,"54"
1402,35,1,8,0.1,62,38,
1403,35,1,8,0.1,65,38,
1404,35,1,8,0.1,64,38,
1405,35,1,8,0.1,63,38,
1406,35,1,8,0.1,66,38,
1407,35,1,8,0.1,56,38,
1408,35,1,8,0.1,59,38,
1409,35,1,8,0.1,58,38,
1410,35,1,8,0.1,57,38,
1411,35,1,8,0.1,60,38,
1412,35,1,8,0.1,68,38,
1413,35,1,8,0.1,71,38,
1414,35,1,8,0.1,70,38,
1415,35,1,8,0.1,69,38,
1416,35,1,8,0.1,72,38,
1417,35,1,8,10,279,38,
1418,35,1,8,30,279,38,
1419,35,2,42,80,276,38,"54"
1420,35,2,42,5,279,38,
