status,monster_name,item_name,normalized_monster,normalized_item
legacy-only-name-pair,3rdcommanderoftheroyaltomb,strongmansforced,3rdcommanderoftheroyaltomb,strongmansforced
bango-only-name-pair,3rd Commander of The Royal Tomb,Talisman of Intensification,3rdcommanderoftheroyaltomb,talismanofintensification
bango-only-name-pair,3rd Commander of The Royal Tomb,Talisman of Protection,3rdcommanderoftheroyaltomb,talismanofprotection
bango-only-name-pair,3rd Commander of The Royal Tomb,Talisman of Wonder,3rdcommanderoftheroyaltomb,talismanofwonder
legacy-only-name-pair,3rdcommanderoftheroyaltomb,thekingguhbalhansrash,3rdcommanderoftheroyaltomb,thekingguhbalhansrash
bango-only-name-pair,3rd Commander of The Royal Tomb,Trinity Necklace,3rdcommanderoftheroyaltomb,trinitynecklace
legacy-only-name-pair,3rdcommanderoftheroyaltomb,vitalhealthy,3rdcommanderoftheroyaltomb,vitalhealthy
bango-only-name-pair,3rd Commander of The Royal Tomb,White DaeChangEau,3rdcommanderoftheroyaltomb,whitedaechangeau
legacy-only-name-pair,3rdcommanderoftheroyaltomb,whitedaechangeauboots,3rdcommanderoftheroyaltomb,whitedaechangeauboots
legacy-only-name-pair,3rdcommanderoftheroyaltomb,whitedaechangeauclothes,3rdcommanderoftheroyaltomb,whitedaechangeauclothes
matched-name-pair,3rd Commander of The Royal Tomb,White DaeChangEau Gloves,3rdcommanderoftheroyaltomb,whitedaechangeaugloves
matched-name-pair,3rd Commander of The Royal Tomb,White DaeChangEau Hair Decoration,3rdcommanderoftheroyaltomb,whitedaechangeauhairdecoration
bango-only-name-pair,3rd Commander of The Royal Tomb,White DaeChangEau Shoes,3rdcommanderoftheroyaltomb,whitedaechangeaushoes
matched-name-pair,3rd Commander of The Royal Tomb,White DaeChangEau Shorts,3rdcommanderoftheroyaltomb,whitedaechangeaushorts
legacy-only-name-pair,3rdcommanderoftheroyaltomb,wisefictional,3rdcommanderoftheroyaltomb,wisefictional
bango-only-name-pair,3rd Commander of The Royal Tomb,Zamogeon,3rdcommanderoftheroyaltomb,zamogeon
bango-only-name-pair,Archer of the Traitor's Hangout,Baek Dae Steel Bow,archerofthetraitorshangout,baekdaesteelbow
bango-only-name-pair,Archer of the Traitor's Hangout,BeeDan DaeChangEau,archerofthetraitorshangout,beedandaechangeau
bango-only-name-pair,Archer of the Traitor's Hangout,BeeDan DaeChangEau Gloves,archerofthetraitorshangout,beedandaechangeaugloves
bango-only-name-pair,Archer of the Traitor's Hangout,BeeDan DaeChangEau Hair Decoration,archerofthetraitorshangout,beedandaechangeauhairdecoration
bango-only-name-pair,Archer of the Traitor's Hangout,BeeDan DaeChangEau Shoes,archerofthetraitorshangout,beedandaechangeaushoes
bango-only-name-pair,Archer of the Traitor's Hangout,BeeDan DaeChangEau Shorts,archerofthetraitorshangout,beedandaechangeaushorts
bango-only-name-pair,Archer of the Traitor's Hangout,Black Golden Treasure Sword,archerofthetraitorshangout,blackgoldentreasuresword
bango-only-name-pair,Archer of the Traitor's Hangout,Butterfly-Shaped Treasure Sword,archerofthetraitorshangout,butterflyshapedtreasuresword
bango-only-name-pair,Archer of the Traitor's Hangout,Diamond Armor,archerofthetraitorshangout,diamondarmor
bango-only-name-pair,Archer of the Traitor's Hangout,Diamond Bow,archerofthetraitorshangout,diamondbow
bango-only-name-pair,Archer of the Traitor's Hangout,Diamond Gloves,archerofthetraitorshangout,diamondgloves
bango-only-name-pair,Archer of the Traitor's Hangout,Diamond Helmet,archerofthetraitorshangout,diamondhelmet
bango-only-name-pair,Archer of the Traitor's Hangout,Diamond Scaled Armor,archerofthetraitorshangout,diamondscaledarmor
bango-only-name-pair,Archer of the Traitor's Hangout,Diamond Scaled Gloves,archerofthetraitorshangout,diamondscaledgloves
bango-only-name-pair,Archer of the Traitor's Hangout,Diamond Scaled Helmet,archerofthetraitorshangout,diamondscaledhelmet
bango-only-name-pair,Archer of the Traitor's Hangout,Diamond Scaled Shoes,archerofthetraitorshangout,diamondscaledshoes
bango-only-name-pair,Archer of the Traitor's Hangout,Diamond Scaled Shorts,archerofthetraitorshangout,diamondscaledshorts
bango-only-name-pair,Archer of the Traitor's Hangout,Diamond Shoes,archerofthetraitorshangout,diamondshoes
bango-only-name-pair,Archer of the Traitor's Hangout,Diamond Shorts,archerofthetraitorshangout,diamondshorts
bango-only-name-pair,Archer of the Traitor's Hangout,Diamond Stick,archerofthetraitorshangout,diamondstick
bango-only-name-pair,Archer of the Traitor's Hangout,Diamond Treasure Sword,archerofthetraitorshangout,diamondtreasuresword
bango-only-name-pair,Archer of the Traitor's Hangout,Golden Treasure Sword,archerofthetraitorshangout,goldentreasuresword
bango-only-name-pair,Archer of the Traitor's Hangout,Hwandoo Saehyung Big Sword with Pattern of Leaf,archerofthetraitorshangout,hwandoosaehyungbigswordwithpatternofleaf
bango-only-name-pair,Archer of the Traitor's Hangout,Intensified Steel Armor,archerofthetraitorshangout,intensifiedsteelarmor
bango-only-name-pair,Archer of the Traitor's Hangout,Intensified Steel Gloves,archerofthetraitorshangout,intensifiedsteelgloves
bango-only-name-pair,Archer of the Traitor's Hangout,Intensified Steel Helmet,archerofthetraitorshangout,intensifiedsteelhelmet
bango-only-name-pair,Archer of the Traitor's Hangout,Intensified Steel Shoes,archerofthetraitorshangout,intensifiedsteelshoes
bango-only-name-pair,Archer of the Traitor's Hangout,Intensified Steel Shorts,archerofthetraitorshangout,intensifiedsteelshorts
bango-only-name-pair,Archer of the Traitor's Hangout,Joong Bang Chairperson's Single Stick,archerofthetraitorshangout,joongbangchairpersonssinglestick
bango-only-name-pair,Archer of the Traitor's Hangout,Joong Bang Chairperson's WhiteStick,archerofthetraitorshangout,joongbangchairpersonswhitestick
bango-only-name-pair,Archer of the Traitor's Hangout,Line Pattern Stick with Black Crow's Feather,archerofthetraitorshangout,linepatternstickwithblackcrowsfeather
bango-only-name-pair,Archer of the Traitor's Hangout,MaeGak Hwandoo SaeHyung Big Sword,archerofthetraitorshangout,maegakhwandoosaehyungbigsword
bango-only-name-pair,Archer of the Traitor's Hangout,Medium Medicine,archerofthetraitorshangout,mediummedicine
bango-only-name-pair,Archer of the Traitor's Hangout,Sea Bream with Blood,archerofthetraitorshangout,seabreamwithblood
bango-only-name-pair,Archer of the Traitor's Hangout,SinGak DooSukLin Armor,archerofthetraitorshangout,singakdoosuklinarmor
bango-only-name-pair,Archer of the Traitor's Hangout,SinGak DooSukLin Gloves,archerofthetraitorshangout,singakdoosuklingloves
bango-only-name-pair,Archer of the Traitor's Hangout,SinGak DooSukLin Hood,archerofthetraitorshangout,singakdoosuklinhood
bango-only-name-pair,Archer of the Traitor's Hangout,SinGak DooSukLin Shoes,archerofthetraitorshangout,singakdoosuklinshoes
bango-only-name-pair,Archer of the Traitor's Hangout,SinGak DooSukLin Shorts,archerofthetraitorshangout,singakdoosuklinshorts
bango-only-name-pair,Archer of the Traitor's Hangout,Steel Bow,archerofthetraitorshangout,steelbow
bango-only-name-pair,Archer of the Traitor's Hangout,Steel Bow with Crow's Feather,archerofthetraitorshangout,steelbowwithcrowsfeather
bango-only-name-pair,Archer of the Traitor's Hangout,Steel Bow with Golden Crow's Feather,archerofthetraitorshangout,steelbowwithgoldencrowsfeather
bango-only-name-pair,Archer of the Traitor's Hangout,Stick with Black Crow's Feather,archerofthetraitorshangout,stickwithblackcrowsfeather
bango-only-name-pair,Archer of the Traitor's Hangout,Stick with Blue Crow's Feather,archerofthetraitorshangout,stickwithbluecrowsfeather
bango-only-name-pair,Archer of the Traitor's Hangout,Stone of Chance,archerofthetraitorshangout,stoneofchance
bango-only-name-pair,Archer of the Traitor's Hangout,Talisman of Intensification,archerofthetraitorshangout,talismanofintensification
bango-only-name-pair,Archer of the Traitor's Hangout,Talisman of Protection,archerofthetraitorshangout,talismanofprotection
bango-only-name-pair,Archer of the Traitor's Hangout,Talisman of Wonder,archerofthetraitorshangout,talismanofwonder
bango-only-name-pair,Archer of the Traitor's Hangout,White DaeChangEau,archerofthetraitorshangout,whitedaechangeau
bango-only-name-pair,Archer of the Traitor's Hangout,White DaeChangEau Gloves,archerofthetraitorshangout,whitedaechangeaugloves
bango-only-name-pair,Archer of the Traitor's Hangout,White DaeChangEau Hair Decoration,archerofthetraitorshangout,whitedaechangeauhairdecoration
bango-only-name-pair,Archer of the Traitor's Hangout,White DaeChangEau Shoes,archerofthetraitorshangout,whitedaechangeaushoes
bango-only-name-pair,Archer of the Traitor's Hangout,White DaeChangEau Shorts,archerofthetraitorshangout,whitedaechangeaushorts
bango-only-name-pair,Archer of the Traitor's Hangout,Yeon Lin Steel Bow,archerofthetraitorshangout,yeonlinsteelbow
bango-only-name-pair,Archer of the Traitor's Hangout,Zamogeon,archerofthetraitorshangout,zamogeon
legacy-only-name-pair,archerofthetraitorshangout1,absolutekeen,archerofthetraitorshangout1,absolutekeen
legacy-only-name-pair,archerofthetraitorshangout1,baekdaesteelbow,archerofthetraitorshangout1,baekdaesteelbow
legacy-only-name-pair,archerofthetraitorshangout1,breakthroughsstrongestmans,archerofthetraitorshangout1,breakthroughsstrongestmans
legacy-only-name-pair,archerofthetraitorshangout1,decisionaldashy,archerofthetraitorshangout1,decisionaldashy
legacy-only-name-pair,archerofthetraitorshangout1,despoticforced,archerofthetraitorshangout1,despoticforced
legacy-only-name-pair,archerofthetraitorshangout1,diamondarmor,archerofthetraitorshangout1,diamondarmor
legacy-only-name-pair,archerofthetraitorshangout1,diamondboots,archerofthetraitorshangout1,diamondboots
legacy-only-name-pair,archerofthetraitorshangout1,diamondbow,archerofthetraitorshangout1,diamondbow
legacy-only-name-pair,archerofthetraitorshangout1,diamondgloves,archerofthetraitorshangout1,diamondgloves
legacy-only-name-pair,archerofthetraitorshangout1,diamondheroic,archerofthetraitorshangout1,diamondheroic
legacy-only-name-pair,archerofthetraitorshangout1,diamondhood,archerofthetraitorshangout1,diamondhood
legacy-only-name-pair,archerofthetraitorshangout1,diamondshorts,archerofthetraitorshangout1,diamondshorts
legacy-only-name-pair,archerofthetraitorshangout1,dignifiedfixed,archerofthetraitorshangout1,dignifiedfixed
legacy-only-name-pair,archerofthetraitorshangout1,distinctmerciful,archerofthetraitorshangout1,distinctmerciful
legacy-only-name-pair,archerofthetraitorshangout1,explosivedestructive,archerofthetraitorshangout1,explosivedestructive
legacy-only-name-pair,archerofthetraitorshangout1,flexibleagile,archerofthetraitorshangout1,flexibleagile
legacy-only-name-pair,archerofthetraitorshangout1,geons,archerofthetraitorshangout1,geons
legacy-only-name-pair,archerofthetraitorshangout1,glidinginstant,archerofthetraitorshangout1,glidinginstant
legacy-only-name-pair,archerofthetraitorshangout1,gloriousfixed,archerofthetraitorshangout1,gloriousfixed
legacy-only-name-pair,archerofthetraitorshangout1,invincibleharsh,archerofthetraitorshangout1,invincibleharsh
legacy-only-name-pair,archerofthetraitorshangout1,legendaryrash,archerofthetraitorshangout1,legendaryrash
legacy-only-name-pair,archerofthetraitorshangout1,magicalpowerswise,archerofthetraitorshangout1,magicalpowerswise
legacy-only-name-pair,archerofthetraitorshangout1,mediummedicine,archerofthetraitorshangout1,mediummedicine
legacy-only-name-pair,archerofthetraitorshangout1,mightyabsoluteness,archerofthetraitorshangout1,mightyabsoluteness
legacy-only-name-pair,archerofthetraitorshangout1,ordinaryfictional,archerofthetraitorshangout1,ordinaryfictional
legacy-only-name-pair,archerofthetraitorshangout1,paradoxicalcelebrated,archerofthetraitorshangout1,paradoxicalcelebrated
legacy-only-name-pair,archerofthetraitorshangout1,pridefulhealthy,archerofthetraitorshangout1,pridefulhealthy
legacy-only-name-pair,archerofthetraitorshangout1,revengesagile,archerofthetraitorshangout1,revengesagile
legacy-only-name-pair,archerofthetraitorshangout1,ruinousfictional,archerofthetraitorshangout1,ruinousfictional
legacy-only-name-pair,archerofthetraitorshangout1,seabreamwithblood,archerofthetraitorshangout1,seabreamwithblood
legacy-only-name-pair,archerofthetraitorshangout1,singakdoosuklinarmor,archerofthetraitorshangout1,singakdoosuklinarmor
legacy-only-name-pair,archerofthetraitorshangout1,singakdoosuklinboots,archerofthetraitorshangout1,singakdoosuklinboots
legacy-only-name-pair,archerofthetraitorshangout1,singakdoosuklingloves,archerofthetraitorshangout1,singakdoosuklingloves
legacy-only-name-pair,archerofthetraitorshangout1,singakdoosuklinhood,archerofthetraitorshangout1,singakdoosuklinhood
legacy-only-name-pair,archerofthetraitorshangout1,singakdoosuklinshorts,archerofthetraitorshangout1,singakdoosuklinshorts
legacy-only-name-pair,archerofthetraitorshangout1,steelbow,archerofthetraitorshangout1,steelbow
legacy-only-name-pair,archerofthetraitorshangout1,steelbowwithcrowsfeather,archerofthetraitorshangout1,steelbowwithcrowsfeather
legacy-only-name-pair,archerofthetraitorshangout1,steelbowwithgoldencrowsfeather,archerofthetraitorshangout1,steelbowwithgoldencrowsfeather
legacy-only-name-pair,archerofthetraitorshangout1,steelyablaze,archerofthetraitorshangout1,steelyablaze
legacy-only-name-pair,archerofthetraitorshangout1,stoneofchance,archerofthetraitorshangout1,stoneofchance
legacy-only-name-pair,archerofthetraitorshangout1,strongmansforced,archerofthetraitorshangout1,strongmansforced
legacy-only-name-pair,archerofthetraitorshangout1,vitalhealthy,archerofthetraitorshangout1,vitalhealthy
legacy-only-name-pair,archerofthetraitorshangout1,yeonlinsteelbow,archerofthetraitorshangout1,yeonlinsteelbow
legacy-only-name-pair,archerofthetraitorshangout2,absolutekeen,archerofthetraitorshangout2,absolutekeen
legacy-only-name-pair,archerofthetraitorshangout2,beedandaechangeauboots,archerofthetraitorshangout2,beedandaechangeauboots
legacy-only-name-pair,archerofthetraitorshangout2,beedandaechangeauclothes,archerofthetraitorshangout2,beedandaechangeauclothes
legacy-only-name-pair,archerofthetraitorshangout2,beedandaechangeaugloves,archerofthetraitorshangout2,beedandaechangeaugloves
legacy-only-name-pair,archerofthetraitorshangout2,beedandaechangeauhairdecoration,archerofthetraitorshangout2,beedandaechangeauhairdecoration
legacy-only-name-pair,archerofthetraitorshangout2,beedandaechangeaushorts,archerofthetraitorshangout2,beedandaechangeaushorts
legacy-only-name-pair,archerofthetraitorshangout2,breakthroughsstrongestmans,archerofthetraitorshangout2,breakthroughsstrongestmans
legacy-only-name-pair,archerofthetraitorshangout2,decisionaldashy,archerofthetraitorshangout2,decisionaldashy
legacy-only-name-pair,archerofthetraitorshangout2,despoticforced,archerofthetraitorshangout2,despoticforced
legacy-only-name-pair,archerofthetraitorshangout2,diamondheroic,archerofthetraitorshangout2,diamondheroic
legacy-only-name-pair,archerofthetraitorshangout2,diamondstick,archerofthetraitorshangout2,diamondstick
legacy-only-name-pair,archerofthetraitorshangout2,dignifiedfixed,archerofthetraitorshangout2,dignifiedfixed
legacy-only-name-pair,archerofthetraitorshangout2,distinctmerciful,archerofthetraitorshangout2,distinctmerciful
legacy-only-name-pair,archerofthetraitorshangout2,explosivedestructive,archerofthetraitorshangout2,explosivedestructive
legacy-only-name-pair,archerofthetraitorshangout2,flexibleagile,archerofthetraitorshangout2,flexibleagile
legacy-only-name-pair,archerofthetraitorshangout2,geons,archerofthetraitorshangout2,geons
legacy-only-name-pair,archerofthetraitorshangout2,glidinginstant,archerofthetraitorshangout2,glidinginstant
legacy-only-name-pair,archerofthetraitorshangout2,gloriousfixed,archerofthetraitorshangout2,gloriousfixed
legacy-only-name-pair,archerofthetraitorshangout2,invincibleharsh,archerofthetraitorshangout2,invincibleharsh
legacy-only-name-pair,archerofthetraitorshangout2,joongbangchairpersonssinglestick,archerofthetraitorshangout2,joongbangchairpersonssinglestick
legacy-only-name-pair,archerofthetraitorshangout2,joongbangchairpersonswhitestick,archerofthetraitorshangout2,joongbangchairpersonswhitestick
legacy-only-name-pair,archerofthetraitorshangout2,legendaryrash,archerofthetraitorshangout2,legendaryrash
legacy-only-name-pair,archerofthetraitorshangout2,linepatternstickwithblackcrowsfeather,archerofthetraitorshangout2,linepatternstickwithblackcrowsfeather
legacy-only-name-pair,archerofthetraitorshangout2,magicalpowerswise,archerofthetraitorshangout2,magicalpowerswise
legacy-only-name-pair,archerofthetraitorshangout2,mediummedicine,archerofthetraitorshangout2,mediummedicine
legacy-only-name-pair,archerofthetraitorshangout2,mightyabsoluteness,archerofthetraitorshangout2,mightyabsoluteness
legacy-only-name-pair,archerofthetraitorshangout2,ordinaryfictional,archerofthetraitorshangout2,ordinaryfictional
legacy-only-name-pair,archerofthetraitorshangout2,paradoxicalcelebrated,archerofthetraitorshangout2,paradoxicalcelebrated
legacy-only-name-pair,archerofthetraitorshangout2,pridefulhealthy,archerofthetraitorshangout2,pridefulhealthy
legacy-only-name-pair,archerofthetraitorshangout2,revengesagile,archerofthetraitorshangout2,revengesagile
legacy-only-name-pair,archerofthetraitorshangout2,ruinousfictional,archerofthetraitorshangout2,ruinousfictional
legacy-only-name-pair,archerofthetraitorshangout2,seabreamwithblood,archerofthetraitorshangout2,seabreamwithblood
legacy-only-name-pair,archerofthetraitorshangout2,steelyablaze,archerofthetraitorshangout2,steelyablaze
legacy-only-name-pair,archerofthetraitorshangout2,stickwithblackcrowsfeather,archerofthetraitorshangout2,stickwithblackcrowsfeather
legacy-only-name-pair,archerofthetraitorshangout2,stickwithbluecrowsfeather,archerofthetraitorshangout2,stickwithbluecrowsfeather
legacy-only-name-pair,archerofthetraitorshangout2,stoneofchance,archerofthetraitorshangout2,stoneofchance
legacy-only-name-pair,archerofthetraitorshangout2,strongmansforced,archerofthetraitorshangout2,strongmansforced
legacy-only-name-pair,archerofthetraitorshangout2,vitalhealthy,archerofthetraitorshangout2,vitalhealthy
legacy-only-name-pair,archerofthetraitorshangout2,whitedaechangeauboots,archerofthetraitorshangout2,whitedaechangeauboots
legacy-only-name-pair,archerofthetraitorshangout2,whitedaechangeauclothes,archerofthetraitorshangout2,whitedaechangeauclothes
legacy-only-name-pair,archerofthetraitorshangout2,whitedaechangeaugloves,archerofthetraitorshangout2,whitedaechangeaugloves
legacy-only-name-pair,archerofthetraitorshangout2,whitedaechangeauhairdecoration,archerofthetraitorshangout2,whitedaechangeauhairdecoration
legacy-only-name-pair,archerofthetraitorshangout2,whitedaechangeaushorts,archerofthetraitorshangout2,whitedaechangeaushorts
legacy-only-name-pair,archerofthetraitorshangout3,absolutekeen,archerofthetraitorshangout3,absolutekeen
legacy-only-name-pair,archerofthetraitorshangout3,blackgoldentreasuresword,archerofthetraitorshangout3,blackgoldentreasuresword
legacy-only-name-pair,archerofthetraitorshangout3,breakthroughsstrongestmans,archerofthetraitorshangout3,breakthroughsstrongestmans
