normalized_name,legacy_name,bango_name,bango_key,bango_definition_ordinal,skill_class,legacy_positions,match_basis,field,meaning,unit,compare_index,label_verification,bango_level_json,bango_grade_json,legacy_rpn,bango_prefix_json,bango_rpn_json,legacy_canonical_json,bango_canonical_json,verdict,attribution,notes
wrathofheaven,Wrath of Heaven,Wrath of Heaven,thief-33,1,thief,26,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""70"",""0""]","[""23"",""0""]",260,"[[""plus"",""50"",[""mul"",""3"",[""plus"",""char_level"",""skill_level""]]]]","[""50 3 char_level skill_level + * +""]","[""number"",""260""]","[[""add"",[""multiply"",[""add"",[""variable"",""char_level""],[""variable"",""skill_level""]],[""number"",""3""]],[""number"",""50""]]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
wrathofheaven,Wrath of Heaven,Wrath of Heaven,thief-33,1,thief,26,normalized-name-and-class,sk_range,range,game_units,2,unverified-for-class,"[""70"",""0""]","[""23"",""0""]",0,"[""weapon_range""]","[""weapon_range""]","[""number"",""0""]","[[""variable"",""weapon_range""]]",encoding-only,,Legacy melee range sentinel 0; Bango names the dynamic weapon_range symbol.
wrathofheaven,Wrath of Heaven,Wrath of Heaven,thief-33,1,thief,26,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,unverified-for-class,"[""70"",""0""]","[""23"",""0""]",1000,"[""899""]","[""899""]","[""number"",""1000""]","[[""number"",""899""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
wrathofheaven,Wrath of Heaven,Wrath of Heaven,thief-33,1,thief,26,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,unverified-for-class,"[""70"",""0""]","[""23"",""0""]",320000 sk_lvl 20000 * -,"[""300000"",""280000"",""260000"",""240000"",""220000"",""200000""]","[""300000"",""280000"",""260000"",""240000"",""220000"",""200000""]","[""subtract"",[""number"",""320000""],[""multiply"",[""number"",""20000""],[""variable"",""skill_level""]]]","[[""number"",""300000""],[""number"",""280000""],[""number"",""260000""],[""number"",""240000""],[""number"",""220000""],[""number"",""200000""]]",same,,Canonical arithmetic expressions are semantically identical.
counteroffensive,Counter Offensive,Counter offensive,thief-63,1,thief,25,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""63"",""0""]","[""11"",""0""]",50 sk_lvl 30 * +,"[[""plus"",""50"",[""mul"",""30"",""skill_level""]]]","[""50 30 skill_level * +""]","[""add"",[""multiply"",[""number"",""30""],[""variable"",""skill_level""]],[""number"",""50""]]","[[""add"",[""multiply"",[""number"",""30""],[""variable"",""skill_level""]],[""number"",""50""]]]",same,,Canonical arithmetic expressions are semantically identical.
counteroffensive,Counter Offensive,Counter offensive,thief-63,1,thief,25,normalized-name-and-class,sk_range,range,game_units,2,unverified-for-class,"[""63"",""0""]","[""11"",""0""]",0,"[""weapon_range""]","[""weapon_range""]","[""number"",""0""]","[[""variable"",""weapon_range""]]",encoding-only,,Legacy melee range sentinel 0; Bango names the dynamic weapon_range symbol.
counteroffensive,Counter Offensive,Counter offensive,thief-63,1,thief,25,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,unverified-for-class,"[""63"",""0""]","[""11"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
counteroffensive,Counter Offensive,Counter offensive,thief-63,1,thief,25,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,unverified-for-class,"[""63"",""0""]","[""11"",""0""]",90000,"[""90000""]","[""90000""]","[""number"",""90000""]","[[""number"",""90000""]]",same,,Canonical arithmetic expressions are semantically identical.
artillery,Artillery,Artillery,thief-80,1,thief,24|25,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""50"",""0""]","[""7"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
artillery,Artillery,Artillery,thief-80,1,thief,24|25,normalized-name-and-class,sk_range,range,game_units,2,unverified-for-class,"[""50"",""0""]","[""7"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
artillery,Artillery,Artillery,thief-80,1,thief,24|25,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,unverified-for-class,"[""50"",""0""]","[""7"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
artillery,Artillery,Artillery,thief-80,1,thief,24|25,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,unverified-for-class,"[""50"",""0""]","[""7"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
artillery,Artillery,Artillery,thief-81,1,thief,24|25,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""50"",""0""]","[""11"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
artillery,Artillery,Artillery,thief-81,1,thief,24|25,normalized-name-and-class,sk_range,range,game_units,2,unverified-for-class,"[""50"",""0""]","[""11"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
artillery,Artillery,Artillery,thief-81,1,thief,24|25,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,unverified-for-class,"[""50"",""0""]","[""11"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
artillery,Artillery,Artillery,thief-81,1,thief,24|25,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,unverified-for-class,"[""50"",""0""]","[""11"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
lightningslash,Lightning Slash,Lightning Slash,knight-3,1,knight,8,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""5"",""0""]","[""1"",""0""]",sk_lvl 10 +,"[[""plus"",""10"",""skill_level""]]","[""10 skill_level +""]","[""add"",[""number"",""10""],[""variable"",""skill_level""]]","[[""add"",[""number"",""10""],[""variable"",""skill_level""]]]",same,,Canonical arithmetic expressions are semantically identical.
lightningslash,Lightning Slash,Lightning Slash,knight-3,1,knight,8,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""5"",""0""]","[""1"",""0""]",0,"[""weapon_range""]","[""weapon_range""]","[""number"",""0""]","[[""variable"",""weapon_range""]]",encoding-only,,Legacy melee range sentinel 0; Bango names the dynamic weapon_range symbol.
lightningslash,Lightning Slash,Lightning Slash,knight-3,1,knight,8,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""5"",""0""]","[""1"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
lightningslash,Lightning Slash,Lightning Slash,knight-3,1,knight,8,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""5"",""0""]","[""1"",""0""]",700,"[""700""]","[""700""]","[""number"",""700""]","[[""number"",""700""]]",same,,Canonical arithmetic expressions are semantically identical.
mockery,Mockery,Mockery ,knight-4,1,knight,8,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""18"",""0""]","[""1"",""2""]",sk_lvl 10 +,"[[""plus"",""10"",""skill_level""]]","[""10 skill_level +""]","[""add"",[""number"",""10""],[""variable"",""skill_level""]]","[[""add"",[""number"",""10""],[""variable"",""skill_level""]]]",same,,Canonical arithmetic expressions are semantically identical.
mockery,Mockery,Mockery ,knight-4,1,knight,8,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""18"",""0""]","[""1"",""2""]",115 sk_lvl 7 * +,"[[""plus"",""115"",[""mul"",""skill_level"",""7""]]]","[""115 skill_level 7 * +""]","[""add"",[""multiply"",[""number"",""7""],[""variable"",""skill_level""]],[""number"",""115""]]","[[""add"",[""multiply"",[""number"",""7""],[""variable"",""skill_level""]],[""number"",""115""]]]",same,,Canonical arithmetic expressions are semantically identical.
mockery,Mockery,Mockery ,knight-4,1,knight,8,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""18"",""0""]","[""1"",""2""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
mockery,Mockery,Mockery ,knight-4,1,knight,8,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""18"",""0""]","[""1"",""2""]",60000,"[""5000""]","[""5000""]","[""number"",""60000""]","[[""number"",""5000""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
transcendentalblow,Transcendental Blow,Transcendental Blow,knight-5,1,knight,9,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""30"",""0""]","[""3"",""0""]",28 sk_lvl 3 * +,"[[""plus"",""28"",[""mul"",""skill_level"",""3""]]]","[""28 skill_level 3 * +""]","[""add"",[""multiply"",[""number"",""3""],[""variable"",""skill_level""]],[""number"",""28""]]","[[""add"",[""multiply"",[""number"",""3""],[""variable"",""skill_level""]],[""number"",""28""]]]",same,,Canonical arithmetic expressions are semantically identical.
transcendentalblow,Transcendental Blow,Transcendental Blow,knight-5,1,knight,9,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""30"",""0""]","[""3"",""0""]",0,"[""weapon_range""]","[""weapon_range""]","[""number"",""0""]","[[""variable"",""weapon_range""]]",encoding-only,,Legacy melee range sentinel 0; Bango names the dynamic weapon_range symbol.
transcendentalblow,Transcendental Blow,Transcendental Blow,knight-5,1,knight,9,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""30"",""0""]","[""3"",""0""]",550 sk_lvl 50 * -,"[[""minus"",""600"",[""mul"",[""div"",[""plus"",""skill_level"",""1""],""2""],""100""]]]","[""600 skill_level 1 + 2 / 100 * -""]","[""subtract"",[""number"",""550""],[""multiply"",[""number"",""50""],[""variable"",""skill_level""]]]","[[""subtract"",[""number"",""600""],[""multiply"",[""divide"",[""add"",[""number"",""1""],[""variable"",""skill_level""]],[""number"",""2""]],[""number"",""100""]]]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
transcendentalblow,Transcendental Blow,Transcendental Blow,knight-5,1,knight,9,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""30"",""0""]","[""3"",""0""]",3300,"[[""plus"",""weapon_speed"",""3300""]]","[""weapon_speed 3300 +""]","[""number"",""3300""]","[[""add"",[""number"",""3300""],[""variable"",""weapon_speed""]]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
upwardslash,Upward Slash,Upward Slash,knight-7,1,knight,8,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""24"",""0""]","[""3"",""0""]",sk_lvl 15 +,"[[""plus"",""15"",""skill_level""]]","[""15 skill_level +""]","[""add"",[""number"",""15""],[""variable"",""skill_level""]]","[[""add"",[""number"",""15""],[""variable"",""skill_level""]]]",same,,Canonical arithmetic expressions are semantically identical.
upwardslash,Upward Slash,Upward Slash,knight-7,1,knight,8,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""24"",""0""]","[""3"",""0""]",0,"[""weapon_range""]","[""weapon_range""]","[""number"",""0""]","[[""variable"",""weapon_range""]]",encoding-only,,Legacy melee range sentinel 0; Bango names the dynamic weapon_range symbol.
upwardslash,Upward Slash,Upward Slash,knight-7,1,knight,8,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""24"",""0""]","[""3"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
upwardslash,Upward Slash,Upward Slash,knight-7,1,knight,8,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""24"",""0""]","[""3"",""0""]",700,"[""weapon_speed""]","[""weapon_speed""]","[""number"",""700""]","[[""variable"",""weapon_speed""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
provocation,Provocation,Provocation,knight-8,1,knight,9,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""41"",""0""]","[""3"",""0""]",24 sk_lvl 4 * +,"[[""plus"",""24"",[""mul"",""skill_level"",""4""]]]","[""24 skill_level 4 * +""]","[""add"",[""multiply"",[""number"",""4""],[""variable"",""skill_level""]],[""number"",""24""]]","[[""add"",[""multiply"",[""number"",""4""],[""variable"",""skill_level""]],[""number"",""24""]]]",same,,Canonical arithmetic expressions are semantically identical.
provocation,Provocation,Provocation,knight-8,1,knight,9,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""41"",""0""]","[""3"",""0""]",136 sk_lvl 8 * +,"[[""plus"",""136"",[""mul"",""skill_level"",""8""]]]","[""136 skill_level 8 * +""]","[""add"",[""multiply"",[""number"",""8""],[""variable"",""skill_level""]],[""number"",""136""]]","[[""add"",[""multiply"",[""number"",""8""],[""variable"",""skill_level""]],[""number"",""136""]]]",same,,Canonical arithmetic expressions are semantically identical.
provocation,Provocation,Provocation,knight-8,1,knight,9,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""41"",""0""]","[""3"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
provocation,Provocation,Provocation,knight-8,1,knight,9,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""41"",""0""]","[""3"",""0""]",5000,"[""5000""]","[""5000""]","[""number"",""5000""]","[[""number"",""5000""]]",same,,Canonical arithmetic expressions are semantically identical.
flashingslash,Flashing Slash,Flashing Slash,knight-9,1,knight,9,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""39"",""0""]","[""3"",""0""]",19 sk_lvl 2 * +,"[""19""]","[""19""]","[""add"",[""multiply"",[""number"",""2""],[""variable"",""skill_level""]],[""number"",""19""]]","[[""number"",""19""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
flashingslash,Flashing Slash,Flashing Slash,knight-9,1,knight,9,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""39"",""0""]","[""3"",""0""]",0,"[""weapon_range""]","[""weapon_range""]","[""number"",""0""]","[[""variable"",""weapon_range""]]",encoding-only,,Legacy melee range sentinel 0; Bango names the dynamic weapon_range symbol.
flashingslash,Flashing Slash,Flashing Slash,knight-9,1,knight,9,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""39"",""0""]","[""3"",""0""]",750 sk_lvl 50 * -,"[[""minus"",""800"",[""mul"",[""div"",[""plus"",""skill_level"",""1""],""2""],""100""]]]","[""800 skill_level 1 + 2 / 100 * -""]","[""subtract"",[""number"",""750""],[""multiply"",[""number"",""50""],[""variable"",""skill_level""]]]","[[""subtract"",[""number"",""800""],[""multiply"",[""divide"",[""add"",[""number"",""1""],[""variable"",""skill_level""]],[""number"",""2""]],[""number"",""100""]]]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
flashingslash,Flashing Slash,Flashing Slash,knight-9,1,knight,9,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""39"",""0""]","[""3"",""0""]",3300,"[[""plus"",""weapon_speed"",""3300""]]","[""weapon_speed 3300 +""]","[""number"",""3300""]","[[""add"",[""number"",""3300""],[""variable"",""weapon_speed""]]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
increasingconcentration,Increasing Concentration,Increasing Concentration,knight-10,1,knight,9,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""42"",""0""]","[""3"",""0""]",86,"[""86""]","[""86""]","[""number"",""86""]","[[""number"",""86""]]",same,,Canonical arithmetic expressions are semantically identical.
