ita_azon,attribute_ordinal,attribute,values_json,provenance,source_file,source_line
248,6,hit,"[""60""]",bango-file,inititem.dat,777
249,1,aspeed,"[""1000""]",bango-file,inititem.dat,780
249,2,Wis,"[""7""]",bango-file,inititem.dat,780
249,3,Dex,"[""2""]",bango-file,inititem.dat,780
249,4,Attack,"[""111"",""129""]",bango-file,inititem.dat,780
249,5,Magic,"[""105"",""195""]",bango-file,inititem.dat,780
249,6,mp,"[""200""]",bango-file,inititem.dat,780
249,7,hit,"[""64""]",bango-file,inititem.dat,780
250,1,aspeed,"[""1000""]",bango-file,inititem.dat,783
250,2,Int,"[""3""]",bango-file,inititem.dat,783
250,3,Attack,"[""88"",""112""]",bango-file,inititem.dat,783
250,4,Magic,"[""120"",""240""]",bango-file,inititem.dat,783
250,5,mp,"[""150""]",bango-file,inititem.dat,783
250,6,hit,"[""60""]",bango-file,inititem.dat,783
251,1,defense,"[""36""]",bango-file,inititem.dat,788
251,2,dodge,"[""15""]",bango-file,inititem.dat,788
251,3,absorb,"[""4""]",bango-file,inititem.dat,788
252,1,defense,"[""35""]",bango-file,inititem.dat,791
252,2,dodge,"[""7""]",bango-file,inititem.dat,791
252,3,absorb,"[""1""]",bango-file,inititem.dat,791
253,1,defense,"[""33""]",bango-file,inititem.dat,794
253,2,dodge,"[""4""]",bango-file,inititem.dat,794
253,3,absorb,"[""1""]",bango-file,inititem.dat,794
254,1,defense,"[""27""]",bango-file,inititem.dat,797
254,2,dodge,"[""17""]",bango-file,inititem.dat,797
254,3,absorb,"[""2""]",bango-file,inititem.dat,797
255,1,defense,"[""24""]",bango-file,inititem.dat,800
255,2,dodge,"[""17""]",bango-file,inititem.dat,800
255,3,absorb,"[""2""]",bango-file,inititem.dat,800
256,1,defense,"[""37""]",bango-file,inititem.dat,803
256,2,dodge,"[""13""]",bango-file,inititem.dat,803
256,3,absorb,"[""2""]",bango-file,inititem.dat,803
257,1,defense,"[""25""]",bango-file,inititem.dat,806
257,2,dodge,"[""8""]",bango-file,inititem.dat,806
257,3,absorb,"[""1""]",bango-file,inititem.dat,806
258,1,defense,"[""23""]",bango-file,inititem.dat,809
258,2,dodge,"[""7""]",bango-file,inititem.dat,809
258,3,absorb,"[""0""]",bango-file,inititem.dat,809
259,1,defense,"[""24""]",bango-file,inititem.dat,812
259,2,dodge,"[""22""]",bango-file,inititem.dat,812
259,3,absorb,"[""1""]",bango-file,inititem.dat,812
260,1,defense,"[""16""]",bango-file,inititem.dat,815
260,2,dodge,"[""25""]",bango-file,inititem.dat,815
260,3,absorb,"[""1""]",bango-file,inititem.dat,815
261,1,defense,"[""22""]",bango-file,inititem.dat,818
261,2,dodge,"[""19""]",bango-file,inititem.dat,818
261,3,resistfire,"[""5""]",bango-file,inititem.dat,818
261,4,resistice,"[""5""]",bango-file,inititem.dat,818
261,5,resistlitning,"[""5""]",bango-file,inititem.dat,818
261,6,resistcurse,"[""2""]",bango-file,inititem.dat,818
261,7,resistpalsy,"[""2""]",bango-file,inititem.dat,818
262,1,defense,"[""18""]",bango-file,inititem.dat,821
262,2,dodge,"[""10""]",bango-file,inititem.dat,821
262,3,resistfire,"[""4""]",bango-file,inititem.dat,821
262,4,resistice,"[""4""]",bango-file,inititem.dat,821
262,5,resistlitning,"[""4""]",bango-file,inititem.dat,821
262,6,resistcurse,"[""2""]",bango-file,inititem.dat,821
262,7,resistpalsy,"[""2""]",bango-file,inititem.dat,821
263,1,defense,"[""18""]",bango-file,inititem.dat,824
263,2,dodge,"[""8""]",bango-file,inititem.dat,824
263,3,resistfire,"[""4""]",bango-file,inititem.dat,824
263,4,resistice,"[""4""]",bango-file,inititem.dat,824
263,5,resistlitning,"[""4""]",bango-file,inititem.dat,824
263,6,resistcurse,"[""3""]",bango-file,inititem.dat,824
263,7,resistpalsy,"[""3""]",bango-file,inititem.dat,824
264,1,defense,"[""20""]",bango-file,inititem.dat,827
264,2,dodge,"[""18""]",bango-file,inititem.dat,827
264,3,resistfire,"[""3""]",bango-file,inititem.dat,827
264,4,resistice,"[""3""]",bango-file,inititem.dat,827
264,5,resistlitning,"[""3""]",bango-file,inititem.dat,827
264,6,resistcurse,"[""3""]",bango-file,inititem.dat,827
264,7,resistpalsy,"[""3""]",bango-file,inititem.dat,827
265,1,defense,"[""17""]",bango-file,inititem.dat,830
265,2,dodge,"[""20""]",bango-file,inititem.dat,830
265,3,resistfire,"[""3""]",bango-file,inititem.dat,830
265,4,resistice,"[""3""]",bango-file,inititem.dat,830
265,5,resistlitning,"[""3""]",bango-file,inititem.dat,830
265,6,resistcurse,"[""2""]",bango-file,inititem.dat,830
265,7,resistpalsy,"[""2""]",bango-file,inititem.dat,830
266,1,refresh,"[""hp"",""100""]",bango-file,inititem.dat,835
267,1,refresh,"[""hp"",""200""]",bango-file,inititem.dat,838
268,1,refresh,"[""hp"",""300""]",bango-file,inititem.dat,841
269,1,refresh,"[""hp"",""400""]",bango-file,inititem.dat,844
270,1,refresh,"[""hp"",""500""]",bango-file,inititem.dat,847
271,1,buff,"[""5"",""3600"",""10""]",bango-file,inititem.dat,850
272,1,buff,"[""6"",""3600"",""10""]",bango-file,inititem.dat,853
275,1,Changeprefix,"[""ornament"",""34"",""3"",""80"",""1""]",bango-file,inititem.dat,858
276,1,Changeprefix,"[""ornament"",""32"",""4"",""79"",""1""]",bango-file,inititem.dat,861
277,1,Changeprefix,"[""ornament"",""30"",""5"",""78"",""1""]",bango-file,inititem.dat,864
278,1,Changeprefix,"[""weapon"",""24"",""6"",""61"",""2""]",bango-file,inititem.dat,867
279,1,Changeprefix,"[""weapon"",""20"",""7"",""58"",""2""]",bango-file,inititem.dat,870
280,1,Changeprefix,"[""weapon"",""16"",""8"",""55"",""2""]",bango-file,inititem.dat,873
281,1,Changeprefix,"[""weapon"",""12"",""9"",""47"",""3""]",bango-file,inititem.dat,876
282,1,Changeprefix,"[""weapon"",""8"",""10"",""44"",""3""]",bango-file,inititem.dat,879
283,1,Changeprefix,"[""ornament"",""34"",""23"",""80"",""21""]",bango-file,inititem.dat,882
284,1,Changeprefix,"[""ornament"",""32"",""24"",""79"",""21""]",bango-file,inititem.dat,885
285,1,Changeprefix,"[""ornament"",""30"",""25"",""78"",""21""]",bango-file,inititem.dat,888
286,1,Changeprefix,"[""weapon"",""24"",""26"",""61"",""22""]",bango-file,inititem.dat,891
287,1,Changeprefix,"[""weapon"",""20"",""27"",""58"",""22""]",bango-file,inititem.dat,894
288,1,Changeprefix,"[""weapon"",""16"",""28"",""55"",""22""]",bango-file,inititem.dat,897
289,1,Changeprefix,"[""weapon"",""12"",""29"",""47"",""23""]",bango-file,inititem.dat,900
290,1,Changeprefix,"[""weapon"",""8"",""30"",""44"",""23""]",bango-file,inititem.dat,903
291,1,Changeprefix,"[""ornament"",""34"",""13"",""80"",""11""]",bango-file,inititem.dat,906
292,1,Changeprefix,"[""ornament"",""32"",""14"",""79"",""11""]",bango-file,inititem.dat,909
293,1,Changeprefix,"[""ornament"",""30"",""15"",""78"",""11""]",bango-file,inititem.dat,912
294,1,Changeprefix,"[""weapon"",""24"",""16"",""61"",""12""]",bango-file,inititem.dat,915
295,1,Changeprefix,"[""weapon"",""20"",""17"",""58"",""12""]",bango-file,inititem.dat,918
296,1,Changeprefix,"[""weapon"",""16"",""18"",""55"",""12""]",bango-file,inititem.dat,921
297,1,Changeprefix,"[""weapon"",""12"",""19"",""47"",""13""]",bango-file,inititem.dat,924
298,1,Changeprefix,"[""weapon"",""8"",""20"",""44"",""13""]",bango-file,inititem.dat,927
299,1,Changeprefix,"[""ornament"",""34"",""33"",""80"",""31""]",bango-file,inititem.dat,930
300,1,Changeprefix,"[""ornament"",""32"",""34"",""79"",""31""]",bango-file,inititem.dat,933
301,1,Changeprefix,"[""ornament"",""30"",""35"",""78"",""31""]",bango-file,inititem.dat,936
302,1,Changeprefix,"[""weapon"",""24"",""36"",""61"",""32""]",bango-file,inititem.dat,939
303,1,Changeprefix,"[""weapon"",""20"",""37"",""58"",""32""]",bango-file,inititem.dat,942
304,1,Changeprefix,"[""weapon"",""16"",""38"",""55"",""32""]",bango-file,inititem.dat,945
305,1,Changeprefix,"[""weapon"",""12"",""39"",""47"",""33""]",bango-file,inititem.dat,948
306,1,Changeprefix,"[""weapon"",""8"",""40"",""44"",""33""]",bango-file,inititem.dat,951
307,1,Changeprefix,"[""ornament"",""34"",""43"",""80"",""41""]",bango-file,inititem.dat,954
308,1,Changeprefix,"[""ornament"",""32"",""44"",""79"",""41""]",bango-file,inititem.dat,957
309,1,Changeprefix,"[""ornament"",""30"",""45"",""78"",""41""]",bango-file,inititem.dat,960
310,1,Changeprefix,"[""weapon"",""24"",""46"",""61"",""42""]",bango-file,inititem.dat,963
311,1,Changeprefix,"[""weapon"",""20"",""47"",""58"",""42""]",bango-file,inititem.dat,966
312,1,Changeprefix,"[""weapon"",""16"",""48"",""55"",""42""]",bango-file,inititem.dat,969
313,1,Changeprefix,"[""weapon"",""12"",""49"",""47"",""43""]",bango-file,inititem.dat,972
314,1,Changeprefix,"[""weapon"",""8"",""50"",""44"",""43""]",bango-file,inititem.dat,975
315,1,Changeprefix,"[""weapon"",""56"",""51"",""70"",""58""]",bango-file,inititem.dat,978
316,1,Changeprefix,"[""weapon"",""37"",""53"",""46"",""59""]",bango-file,inititem.dat,981
317,1,Changeprefix,"[""weapon"",""59"",""60"",""83"",""66""]",bango-file,inititem.dat,984
318,1,Changeprefix,"[""weapon"",""46"",""62"",""63"",""67""]",bango-file,inititem.dat,987
319,1,Changeprefix,"[""defense"",""36"",""56"",""78"",""11""]",bango-file,inititem.dat,990
320,1,Changeprefix,"[""defense"",""36"",""57"",""78"",""11""]",bango-file,inititem.dat,993
321,1,Changeprefix,"[""defense"",""36"",""65"",""78"",""31""]",bango-file,inititem.dat,996
322,1,Changeprefix,"[""defense"",""17"",""83"",""76"",""1""]",bango-file,inititem.dat,999
323,1,Changeprefix,"[""defense"",""17"",""84"",""76"",""41""]",bango-file,inititem.dat,1002
324,1,Changeprefix,"[""defense"",""17"",""85"",""76"",""11""]",bango-file,inititem.dat,1005
325,1,Changeprefix,"[""defense"",""17"",""86"",""76"",""21""]",bango-file,inititem.dat,1008
326,1,Changeprefix,"[""defense"",""17"",""87"",""76"",""31""]",bango-file,inititem.dat,1011
327,1,Changeprefix,"[""weapon"",""24"",""80"",""62"",""35""]",bango-file,inititem.dat,1014
328,1,Changeprefix,"[""weapon"",""24"",""81"",""62"",""15""]",bango-file,inititem.dat,1017
329,1,Changeprefix,"[""weapon"",""24"",""82"",""62"",""5""]",bango-file,inititem.dat,1020
330,1,Changeprefix,"[""weapon"",""24"",""88"",""62"",""45""]",bango-file,inititem.dat,1023
331,1,Changeprefix,"[""weapon"",""24"",""89"",""62"",""25""]",bango-file,inititem.dat,1026
332,1,Changeprefix,"[""weapon"",""29"",""90"",""85"",""91""]",bango-file,inititem.dat,1029
337,1,resistfire,"[""2""]",bango-file,inititem.dat,1042
338,1,resistlitning,"[""2""]",bango-file,inititem.dat,1045
339,1,resistice,"[""2""]",bango-file,inititem.dat,1048
366,1,buff,"[""19"",""30"",""4""]",bango-file,inititem.dat,1143
367,1,buff,"[""19"",""30"",""8""]",bango-file,inititem.dat,1146
368,1,buff,"[""19"",""30"",""17""]",bango-file,inititem.dat,1149
369,1,buff,"[""19"",""30"",""25""]",bango-file,inititem.dat,1152
370,1,buff,"[""19"",""30"",""33""]",bango-file,inititem.dat,1155
372,1,Str,"[""3""]",bango-file,inititem.dat,1161
372,2,Hth,"[""2""]",bango-file,inititem.dat,1161
372,3,defense,"[""44""]",bango-file,inititem.dat,1161
372,4,dodge,"[""17""]",bango-file,inititem.dat,1161
372,5,absorb,"[""5""]",bango-file,inititem.dat,1161
373,1,Hth,"[""1""]",bango-file,inititem.dat,1164
373,2,defense,"[""42""]",bango-file,inititem.dat,1164
373,3,dodge,"[""9""]",bango-file,inititem.dat,1164
373,4,absorb,"[""2""]",bango-file,inititem.dat,1164
374,1,Str,"[""1""]",bango-file,inititem.dat,1167
374,2,defense,"[""43""]",bango-file,inititem.dat,1167
374,3,dodge,"[""6""]",bango-file,inititem.dat,1167
374,4,absorb,"[""1""]",bango-file,inititem.dat,1167
375,1,Dex,"[""1""]",bango-file,inititem.dat,1170
375,2,defense,"[""32""]",bango-file,inititem.dat,1170
375,3,dodge,"[""19""]",bango-file,inititem.dat,1170
375,4,absorb,"[""2""]",bango-file,inititem.dat,1170
376,1,Hth,"[""1""]",bango-file,inititem.dat,1173
376,2,defense,"[""28""]",bango-file,inititem.dat,1173
376,3,dodge,"[""19""]",bango-file,inititem.dat,1173
376,4,absorb,"[""3""]",bango-file,inititem.dat,1173
377,1,Hth,"[""2""]",bango-file,inititem.dat,1176
377,2,Dex,"[""3""]",bango-file,inititem.dat,1176
377,3,defense,"[""46""]",bango-file,inititem.dat,1176
377,4,dodge,"[""16""]",bango-file,inititem.dat,1176
377,5,absorb,"[""3""]",bango-file,inititem.dat,1176
378,1,Hth,"[""1""]",bango-file,inititem.dat,1179
378,2,defense,"[""30""]",bango-file,inititem.dat,1179
378,3,dodge,"[""10""]",bango-file,inititem.dat,1179
378,4,absorb,"[""1""]",bango-file,inititem.dat,1179
379,1,Str,"[""1""]",bango-file,inititem.dat,1182
379,2,defense,"[""28""]",bango-file,inititem.dat,1182
379,3,dodge,"[""9""]",bango-file,inititem.dat,1182
379,4,absorb,"[""1""]",bango-file,inititem.dat,1182
380,1,Dex,"[""1""]",bango-file,inititem.dat,1185
380,2,defense,"[""28""]",bango-file,inititem.dat,1185
380,3,dodge,"[""26""]",bango-file,inititem.dat,1185
380,4,absorb,"[""1""]",bango-file,inititem.dat,1185
381,1,Hth,"[""1""]",bango-file,inititem.dat,1188
381,2,defense,"[""19""]",bango-file,inititem.dat,1188
381,3,dodge,"[""32""]",bango-file,inititem.dat,1188
381,4,absorb,"[""1""]",bango-file,inititem.dat,1188
382,1,Hth,"[""2""]",bango-file,inititem.dat,1191
382,2,Int,"[""3""]",bango-file,inititem.dat,1191
382,3,defense,"[""29""]",bango-file,inititem.dat,1191
382,4,dodge,"[""23""]",bango-file,inititem.dat,1191
382,5,resistfire,"[""6""]",bango-file,inititem.dat,1191
382,6,resistice,"[""6""]",bango-file,inititem.dat,1191
382,7,resistlitning,"[""6""]",bango-file,inititem.dat,1191
382,8,resistcurse,"[""3""]",bango-file,inititem.dat,1191
382,9,resistpalsy,"[""3""]",bango-file,inititem.dat,1191
383,1,Hth,"[""1""]",bango-file,inititem.dat,1194
383,2,defense,"[""23""]",bango-file,inititem.dat,1194
383,3,dodge,"[""12""]",bango-file,inititem.dat,1194
383,4,resistfire,"[""5""]",bango-file,inititem.dat,1194
383,5,resistice,"[""5""]",bango-file,inititem.dat,1194
383,6,resistlitning,"[""5""]",bango-file,inititem.dat,1194
383,7,resistcurse,"[""2""]",bango-file,inititem.dat,1194
383,8,resistpalsy,"[""2""]",bango-file,inititem.dat,1194
384,1,Wis,"[""1""]",bango-file,inititem.dat,1197
384,2,defense,"[""23""]",bango-file,inititem.dat,1197
384,3,dodge,"[""10""]",bango-file,inititem.dat,1197
384,4,resistfire,"[""4""]",bango-file,inititem.dat,1197
384,5,resistice,"[""4""]",bango-file,inititem.dat,1197
384,6,resistlitning,"[""4""]",bango-file,inititem.dat,1197
384,7,resistcurse,"[""3""]",bango-file,inititem.dat,1197
384,8,resistpalsy,"[""3""]",bango-file,inititem.dat,1197
385,1,Wis,"[""1""]",bango-file,inititem.dat,1200
385,2,defense,"[""26""]",bango-file,inititem.dat,1200
385,3,dodge,"[""21""]",bango-file,inititem.dat,1200
385,4,resistfire,"[""3""]",bango-file,inititem.dat,1200
385,5,resistice,"[""3""]",bango-file,inititem.dat,1200
385,6,resistlitning,"[""3""]",bango-file,inititem.dat,1200
385,7,resistcurse,"[""3""]",bango-file,inititem.dat,1200
385,8,resistpalsy,"[""3""]",bango-file,inititem.dat,1200
386,1,Hth,"[""1""]",bango-file,inititem.dat,1203
386,2,defense,"[""21""]",bango-file,inititem.dat,1203
386,3,dodge,"[""25""]",bango-file,inititem.dat,1203
386,4,resistfire,"[""3""]",bango-file,inititem.dat,1203
386,5,resistice,"[""3""]",bango-file,inititem.dat,1203
386,6,resistlitning,"[""3""]",bango-file,inititem.dat,1203
386,7,resistcurse,"[""2""]",bango-file,inititem.dat,1203
386,8,resistpalsy,"[""2""]",bango-file,inititem.dat,1203
399,1,buff,"[""18"",""30"",""9""]",bango-file,inititem.dat,1246
400,1,buff,"[""18"",""30"",""11""]",bango-file,inititem.dat,1249
401,1,buff,"[""18"",""30"",""14""]",bango-file,inititem.dat,1252
402,1,buff,"[""18"",""30"",""18""]",bango-file,inititem.dat,1255
403,1,buff,"[""18"",""30"",""23""]",bango-file,inititem.dat,1258
404,1,buff,"[""18"",""30"",""28""]",bango-file,inititem.dat,1261
405,1,buff,"[""18"",""30"",""34""]",bango-file,inititem.dat,1264
406,1,buff,"[""18"",""30"",""41""]",bango-file,inititem.dat,1267
407,1,buff,"[""18"",""30"",""48""]",bango-file,inititem.dat,1270
408,1,buff,"[""18"",""30"",""55""]",bango-file,inititem.dat,1273
409,1,buff,"[""18"",""30"",""63""]",bango-file,inititem.dat,1276
410,1,buff,"[""18"",""30"",""73""]",bango-file,inititem.dat,1279
411,1,buff,"[""18"",""30"",""83""]",bango-file,inititem.dat,1282
412,1,buff,"[""18"",""30"",""94""]",bango-file,inititem.dat,1285
413,1,buff,"[""18"",""30"",""105""]",bango-file,inititem.dat,1288
414,1,buff,"[""19"",""30"",""3""]",bango-file,inititem.dat,1293
415,1,buff,"[""19"",""30"",""4""]",bango-file,inititem.dat,1296
416,1,buff,"[""19"",""30"",""6""]",bango-file,inititem.dat,1299
417,1,buff,"[""19"",""30"",""8""]",bango-file,inititem.dat,1302
418,1,buff,"[""19"",""30"",""11""]",bango-file,inititem.dat,1305
419,1,buff,"[""19"",""30"",""14""]",bango-file,inititem.dat,1308
420,1,buff,"[""19"",""30"",""17""]",bango-file,inititem.dat,1311
421,1,buff,"[""19"",""30"",""21""]",bango-file,inititem.dat,1314
422,1,buff,"[""19"",""30"",""25""]",bango-file,inititem.dat,1317
423,1,buff,"[""19"",""30"",""29""]",bango-file,inititem.dat,1320
424,1,buff,"[""19"",""30"",""33""]",bango-file,inititem.dat,1323
425,1,buff,"[""19"",""30"",""39""]",bango-file,inititem.dat,1326
426,1,buff,"[""19"",""30"",""45""]",bango-file,inititem.dat,1329
427,1,buff,"[""19"",""30"",""52""]",bango-file,inititem.dat,1332
428,1,buff,"[""19"",""30"",""59""]",bango-file,inititem.dat,1335
429,1,defense,"[""12""]",bango-file,inititem.dat,1340
429,2,dodge,"[""8""]",bango-file,inititem.dat,1340
430,1,defense,"[""16""]",bango-file,inititem.dat,1343
430,2,dodge,"[""8""]",bango-file,inititem.dat,1343
430,3,absorb,"[""1""]",bango-file,inititem.dat,1343
431,1,defense,"[""20""]",bango-file,inititem.dat,1346
431,2,dodge,"[""8""]",bango-file,inititem.dat,1346
431,3,absorb,"[""1""]",bango-file,inititem.dat,1346
440,1,aspeed,"[""1400""]",bango-file,inititem.dat,1377
440,2,Str,"[""3""]",bango-file,inititem.dat,1377
440,3,Attack,"[""360"",""440""]",bango-file,inititem.dat,1377
440,4,hp,"[""150""]",bango-file,inititem.dat,1377
440,5,hit,"[""72""]",bango-file,inititem.dat,1377
441,1,aspeed,"[""1400""]",bango-file,inititem.dat,1380
441,2,Str,"[""4""]",bango-file,inititem.dat,1380
441,3,Attack,"[""390"",""470""]",bango-file,inititem.dat,1380
441,4,hp,"[""100""]",bango-file,inititem.dat,1380
441,5,hit,"[""66""]",bango-file,inititem.dat,1380
442,1,aspeed,"[""1400""]",bango-file,inititem.dat,1383
442,2,Str,"[""2""]",bango-file,inititem.dat,1383
442,3,Dex,"[""1""]",bango-file,inititem.dat,1383
442,4,Attack,"[""330"",""410""]",bango-file,inititem.dat,1383
442,5,hp,"[""100""]",bango-file,inititem.dat,1383
442,6,mp,"[""50""]",bango-file,inititem.dat,1383
442,7,hit,"[""74""]",bango-file,inititem.dat,1383
444,1,refresh,"[""hp"",""300""]",bango-file,inititem.dat,1391
447,1,buff,"[""12"",""1800"",""45""]",bango-file,inititem.dat,1400
457,1,aspeed,"[""700""]",bango-file,inititem.dat,1434
457,2,Str,"[""1""]",bango-file,inititem.dat,1434
457,3,Hth,"[""2""]",bango-file,inititem.dat,1434
457,4,Dex,"[""1""]",bango-file,inititem.dat,1434
457,5,Attack,"[""167"",""207""]",bango-file,inititem.dat,1434
457,6,hp,"[""200""]",bango-file,inititem.dat,1434
457,7,hit,"[""74""]",bango-file,inititem.dat,1434
458,1,aspeed,"[""700""]",bango-file,inititem.dat,1437
458,2,Str,"[""4""]",bango-file,inititem.dat,1437
458,3,Attack,"[""182"",""222""]",bango-file,inititem.dat,1437
458,4,hp,"[""150""]",bango-file,inititem.dat,1437
458,5,hit,"[""70""]",bango-file,inititem.dat,1437
459,1,aspeed,"[""700""]",bango-file,inititem.dat,1440
459,2,Str,"[""1""]",bango-file,inititem.dat,1440
459,3,Hth,"[""2""]",bango-file,inititem.dat,1440
459,4,Wis,"[""1""]",bango-file,inititem.dat,1440
459,5,Dex,"[""1""]",bango-file,inititem.dat,1440
459,6,Attack,"[""152"",""192""]",bango-file,inititem.dat,1440
459,7,hp,"[""100""]",bango-file,inititem.dat,1440
459,8,mp,"[""50""]",bango-file,inititem.dat,1440
459,9,hit,"[""78""]",bango-file,inititem.dat,1440
460,1,aspeed,"[""1400""]",bango-file,inititem.dat,1443
460,2,Str,"[""3""]",bango-file,inititem.dat,1443
460,3,Dex,"[""1""]",bango-file,inititem.dat,1443
460,4,Attack,"[""400"",""480""]",bango-file,inititem.dat,1443
460,5,hp,"[""150""]",bango-file,inititem.dat,1443
460,6,hit,"[""74""]",bango-file,inititem.dat,1443
461,1,aspeed,"[""1400""]",bango-file,inititem.dat,1446
461,2,Str,"[""5""]",bango-file,inititem.dat,1446
461,3,Attack,"[""440"",""520""]",bango-file,inititem.dat,1446
461,4,hp,"[""100""]",bango-file,inititem.dat,1446
461,5,hit,"[""68""]",bango-file,inititem.dat,1446
462,1,aspeed,"[""1400""]",bango-file,inititem.dat,1449
462,2,Str,"[""2""]",bango-file,inititem.dat,1449
462,3,Wis,"[""1""]",bango-file,inititem.dat,1449
462,4,Dex,"[""1""]",bango-file,inititem.dat,1449
462,5,Attack,"[""370"",""450""]",bango-file,inititem.dat,1449
462,6,hp,"[""100""]",bango-file,inititem.dat,1449
462,7,mp,"[""50""]",bango-file,inititem.dat,1449
462,8,hit,"[""76""]",bango-file,inititem.dat,1449
463,1,aspeed,"[""800""]",bango-file,inititem.dat,1452
463,2,Str,"[""1""]",bango-file,inititem.dat,1452
463,3,Dex,"[""3""]",bango-file,inititem.dat,1452
463,4,Attack,"[""132"",""202""]",bango-file,inititem.dat,1452
