source_file,record_ordinal,source_line,text,source_kind,provenance
Dic.dat,460,919,개잡 ??,inspection-text-partial,bango-file
Dic.dat,461,921,개젓,inspection-text-partial,bango-file
Dic.dat,462,923,개젖,inspection-text-partial,bango-file
Dic.dat,463,925,개<CIPHER_FF>�,inspection-text-partial,bango-file
Dic.dat,464,927,개<CIPHER_FF>�,inspection-text-partial,bango-file
Dic.dat,465,929,개조 ??,inspection-text-partial,bango-file
Dic.dat,466,931,개조??,inspection-text-partial,bango-file
Dic.dat,467,933,개조??,inspection-text-partial,bango-file
Dic.dat,468,935,개족,inspection-text-partial,bango-file
Dic.dat,469,937,개좆,inspection-text-partial,bango-file
Dic.dat,470,939,개좝,inspection-text-partial,bango-file
Dic.dat,471,941,개?? ??,inspection-text-partial,bango-file
Dic.dat,472,943,개????,inspection-text-partial,bango-file
Dic.dat,473,945,개찌질이,inspection-text-partial,bango-file
Dic.dat,474,947,개팔,inspection-text-partial,bango-file
Dic.dat,475,949,개후??,inspection-text-partial,bango-file
Dic.dat,476,951,개후??,inspection-text-partial,bango-file
Dic.dat,477,953,개후??,inspection-text-partial,bango-file
Dic.dat,478,955,갱방,inspection-text-partial,bango-file
Dic.dat,479,957,갸숨,inspection-text-partial,bango-file
Dic.dat,480,959,갸슴,inspection-text-partial,bango-file
Dic.dat,481,961,????????,inspection-text-partial,bango-file
Dic.dat,482,963,????뱅??,inspection-text-partial,bango-file
Dic.dat,483,965,거기??,inspection-text-partial,bango-file
Dic.dat,484,967,거래,inspection-text-partial,bango-file
Dic.dat,485,969,거렁 뱅이,inspection-text-partial,bango-file
Dic.dat,486,971,거렁????,inspection-text-partial,bango-file
Dic.dat,487,973,거렁뱅이,inspection-text-partial,bango-file
Dic.dat,488,975,거시??,inspection-text-partial,bango-file
Dic.dat,489,977,거????끼,inspection-text-partial,bango-file
Dic.dat,490,979,거??????,inspection-text-partial,bango-file
Dic.dat,491,981,거????이,inspection-text-partial,bango-file
Dic.dat,492,983,거????끼,inspection-text-partial,bango-file
Dic.dat,493,985,거????리,inspection-text-partial,bango-file
Dic.dat,494,987,????,inspection-text-partial,bango-file
Dic.dat,495,989,걸래,inspection-text-partial,bango-file
Dic.dat,496,991,걸레,inspection-text-partial,bango-file
Dic.dat,497,993,겁탈,inspection-text-partial,bango-file
Dic.dat,498,995,????,inspection-text-partial,bango-file
Dic.dat,499,997,????,inspection-text-partial,bango-file
Dic.dat,500,999,????끼,inspection-text-partial,bango-file
Dic.dat,501,1001,??????,inspection-text-partial,bango-file
Dic.dat,502,1003,????키,inspection-text-partial,bango-file
Dic.dat,503,1005,??????,inspection-text-partial,bango-file
Dic.dat,504,1007,????,inspection-text-partial,bango-file
Dic.dat,505,1009,??????,inspection-text-partial,bango-file
Dic.dat,506,1011,????,inspection-text-partial,bango-file
Dic.dat,507,1013,????,inspection-text-partial,bango-file
Dic.dat,508,1015,게넘,inspection-text-partial,bango-file
Dic.dat,509,1017,게년,inspection-text-partial,bango-file
Dic.dat,510,1019,게노??,inspection-text-partial,bango-file
Dic.dat,511,1021,게놈,inspection-text-partial,bango-file
Dic.dat,512,1023,게뇬,inspection-text-partial,bango-file
Dic.dat,513,1025,게뇽,inspection-text-partial,bango-file
Dic.dat,514,1027,게눔,inspection-text-partial,bango-file
Dic.dat,515,1029,게새??,inspection-text-partial,bango-file
Dic.dat,516,1031,게새??,inspection-text-partial,bango-file
Dic.dat,517,1033,게색,inspection-text-partial,bango-file
Dic.dat,518,1035,게색??,inspection-text-partial,bango-file
Dic.dat,519,1037,게색??,inspection-text-partial,bango-file
Dic.dat,520,1039,게세,inspection-text-partial,bango-file
Dic.dat,521,1041,게세??,inspection-text-partial,bango-file
Dic.dat,522,1043,게세??,inspection-text-partial,bango-file
Dic.dat,523,1045,게섹,inspection-text-partial,bango-file
Dic.dat,524,1047,게섹??아,inspection-text-partial,bango-file
Dic.dat,525,1049,게셋 ??,inspection-text-partial,bango-file
Dic.dat,526,1051,게쉐,inspection-text-partial,bango-file
Dic.dat,527,1053,게쉐??,inspection-text-partial,bango-file
Dic.dat,528,1055,게스??,inspection-text-partial,bango-file
Dic.dat,529,1057,게스??,inspection-text-partial,bango-file
Dic.dat,530,1059,게시??,inspection-text-partial,bango-file
Dic.dat,531,1061,게시??,inspection-text-partial,bango-file
Dic.dat,532,1063,게쌔??,inspection-text-partial,bango-file
Dic.dat,533,1065,게쌕??,inspection-text-partial,bango-file
Dic.dat,534,1067,게이,inspection-text-partial,bango-file
Dic.dat,535,1069,겨한,inspection-text-partial,bango-file
Dic.dat,536,1071,겨환,inspection-text-partial,bango-file
Dic.dat,537,1073,경험,inspection-text-partial,bango-file
Dic.dat,538,1075,계뇬,inspection-text-partial,bango-file
Dic.dat,539,1077,계뇽,inspection-text-partial,bango-file
Dic.dat,540,1079,계약??거,inspection-text-partial,bango-file
Dic.dat,541,1081,계약??인,inspection-text-partial,bango-file
Dic.dat,542,1083,계약??,inspection-text-partial,bango-file
Dic.dat,543,1085,????,inspection-text-partial,bango-file
Dic.dat,544,1087,????,inspection-text-partial,bango-file
Dic.dat,545,1089,고공??스,inspection-text-partial,bango-file
Dic.dat,546,1091,고우??스,inspection-text-partial,bango-file
Dic.dat,547,1093,고자,inspection-text-partial,bango-file
Dic.dat,548,1095,고추,inspection-text-partial,bango-file
Dic.dat,549,1097,고추??,inspection-text-partial,bango-file
Dic.dat,550,1099,고투??로,inspection-text-partial,bango-file
Dic.dat,551,1101,고패??쉬,inspection-text-partial,bango-file
Dic.dat,552,1103,고픈??,inspection-text-partial,bango-file
Dic.dat,553,1105,고픈??,inspection-text-partial,bango-file
Dic.dat,554,1107,고환,inspection-text-partial,bango-file
Dic.dat,555,1109,골통,inspection-text-partial,bango-file
Dic.dat,556,1111,??????,inspection-text-partial,bango-file
Dic.dat,557,1113,공알,inspection-text-partial,bango-file
Dic.dat,558,1115,공육??,inspection-text-partial,bango-file
Dic.dat,559,1117,공짜 버그,inspection-text-partial,bango-file
Dic.dat,560,1119,공짜 캐쉬,inspection-text-partial,bango-file
Dic.dat,561,1121,공짜 캐시,inspection-text-partial,bango-file
Dic.dat,562,1123,공짜버그,inspection-text-partial,bango-file
Dic.dat,563,1125,공짜캐쉬,inspection-text-partial,bango-file
Dic.dat,564,1127,과????,inspection-text-partial,bango-file
Dic.dat,565,1129,????,inspection-text-partial,bango-file
Dic.dat,566,1131,????,inspection-text-partial,bango-file
Dic.dat,567,1133,광??,inspection-text-partial,bango-file
Dic.dat,568,1135,광년,inspection-text-partial,bango-file
Dic.dat,569,1137,광뇨??,inspection-text-partial,bango-file
Dic.dat,570,1139,광뇨??,inspection-text-partial,bango-file
Dic.dat,571,1141,광뇬,inspection-text-partial,bango-file
Dic.dat,572,1143,교환,inspection-text-partial,bango-file
Dic.dat,573,1145,교환부부,inspection-text-partial,bango-file
Dic.dat,574,1147,????,inspection-text-partial,bango-file
Dic.dat,575,1149,구녕,inspection-text-partial,bango-file
Dic.dat,576,1151,구라,inspection-text-partial,bango-file
Dic.dat,577,1153,구려,inspection-text-partial,bango-file
Dic.dat,578,1155,구리??,inspection-text-partial,bango-file
Dic.dat,579,1157,구린,inspection-text-partial,bango-file
Dic.dat,580,1159,구멍,inspection-text-partial,bango-file
Dic.dat,581,1161,구멍????실??,inspection-text-partial,bango-file
Dic.dat,582,1163,구멍??쑤??까,inspection-text-partial,bango-file
Dic.dat,583,1165,구함,inspection-text-partial,bango-file
Dic.dat,584,1167,구합??다,inspection-text-partial,bango-file
Dic.dat,585,1169,????????마??,inspection-text-partial,bango-file
Dic.dat,586,1171,??????인마트,inspection-text-partial,bango-file
Dic.dat,587,1173,굴래??,inspection-text-partial,bango-file
Dic.dat,588,1175,굴램,inspection-text-partial,bango-file
Dic.dat,589,1177,굴레??,inspection-text-partial,bango-file
Dic.dat,590,1179,굿섹??클??,inspection-text-partial,bango-file
Dic.dat,591,1181,궁뎅??,inspection-text-partial,bango-file
Dic.dat,592,1183,궁둥??,inspection-text-partial,bango-file
Dic.dat,593,1185,????,inspection-text-partial,bango-file
Dic.dat,594,1187,궤<CIPHER_0C>�,inspection-text-partial,bango-file
Dic.dat,595,1189,귀??,inspection-text-partial,bango-file
Dic.dat,596,1191,????????,inspection-text-partial,bango-file
Dic.dat,597,1193,??릉뱅??,inspection-text-partial,bango-file
Dic.dat,598,1195,그ㄱ ??,inspection-text-partial,bango-file
Dic.dat,599,1197,그거??해,inspection-text-partial,bango-file
Dic.dat,600,1199,그거??고??,inspection-text-partial,bango-file
Dic.dat,601,1201,그거??자,inspection-text-partial,bango-file
Dic.dat,602,1203,그거????,inspection-text-partial,bango-file
Dic.dat,603,1205,그거??남,inspection-text-partial,bango-file
Dic.dat,604,1207,그거????,inspection-text-partial,bango-file
Dic.dat,605,1209,그거??년,inspection-text-partial,bango-file
Dic.dat,606,1211,그거??놈,inspection-text-partial,bango-file
Dic.dat,607,1213,그거??사??,inspection-text-partial,bango-file
Dic.dat,608,1215,그거??여,inspection-text-partial,bango-file
Dic.dat,609,1217,그거??,inspection-text-partial,bango-file
Dic.dat,610,1219,그거??줘,inspection-text-partial,bango-file
Dic.dat,611,1221,그년,inspection-text-partial,bango-file
Dic.dat,612,1223,그룹??,inspection-text-partial,bango-file
Dic.dat,613,1225,그룹??스,inspection-text-partial,bango-file
Dic.dat,614,1227,그릉 뱅이,inspection-text-partial,bango-file
Dic.dat,615,1229,그릉????,inspection-text-partial,bango-file
Dic.dat,616,1231,그릉뱅이,inspection-text-partial,bango-file
Dic.dat,617,1233,그자??,inspection-text-partial,bango-file
Dic.dat,618,1235,그????끼,inspection-text-partial,bango-file
Dic.dat,619,1237,그????키,inspection-text-partial,bango-file
Dic.dat,620,1239,그??좃밥,inspection-text-partial,bango-file
Dic.dat,621,1241,그??좃빱,inspection-text-partial,bango-file
Dic.dat,622,1243,그??좆밥,inspection-text-partial,bango-file
Dic.dat,623,1245,그짓,inspection-text-partial,bango-file
Dic.dat,624,1247,근친??간,inspection-text-partial,bango-file
Dic.dat,625,1249,글??머,inspection-text-partial,bango-file
Dic.dat,626,1251,글??머 ??,inspection-text-partial,bango-file
Dic.dat,627,1253,글??머??,inspection-text-partial,bango-file
Dic.dat,628,1255,글??머,inspection-text-partial,bango-file
Dic.dat,629,1257,??????,inspection-text-partial,bango-file
Dic.dat,630,1259,??????,inspection-text-partial,bango-file
Dic.dat,631,1261,??????,inspection-text-partial,bango-file
Dic.dat,632,1263,????아,inspection-text-partial,bango-file
Dic.dat,633,1265,기생,inspection-text-partial,bango-file
Dic.dat,634,1267,기엉??,inspection-text-partial,bango-file
Dic.dat,635,1269,기집??,inspection-text-partial,bango-file
Dic.dat,636,1271,기집??,inspection-text-partial,bango-file
Dic.dat,637,1273,기형 ??,inspection-text-partial,bango-file
Dic.dat,638,1275,기형??,inspection-text-partial,bango-file
Dic.dat,639,1277,??ㅓ ??ㅓ,inspection-text-partial,bango-file
Dic.dat,640,1279,??ㅓ ??ㅕ,inspection-text-partial,bango-file
Dic.dat,641,1281,??ㅓ ??,inspection-text-partial,bango-file
Dic.dat,642,1283,??ㅓ ??,inspection-text-partial,bango-file
Dic.dat,643,1285,??ㅓ??ㅓ,inspection-text-partial,bango-file
Dic.dat,644,1287,??ㅓ??ㅕ,inspection-text-partial,bango-file
Dic.dat,645,1289,??ㅓ??,inspection-text-partial,bango-file
Dic.dat,646,1291,??ㅓ??,inspection-text-partial,bango-file
Dic.dat,647,1293,까댄,inspection-text-partial,bango-file
Dic.dat,648,1295,까발??,inspection-text-partial,bango-file
Dic.dat,649,1297,까발??,inspection-text-partial,bango-file
Dic.dat,650,1299,까뷸,inspection-text-partial,bango-file
Dic.dat,651,1301,까블,inspection-text-partial,bango-file
Dic.dat,652,1303,까진 ??,inspection-text-partial,bango-file
Dic.dat,653,1305,까진??,inspection-text-partial,bango-file
Dic.dat,654,1307,깐죽,inspection-text-partial,bango-file
Dic.dat,655,1309,깜둥??,inspection-text-partial,bango-file
Dic.dat,656,1311,????,inspection-text-partial,bango-file
Dic.dat,657,1313,??????,inspection-text-partial,bango-file
Dic.dat,658,1315,??치냐,inspection-text-partial,bango-file
Dic.dat,659,1317,????,inspection-text-partial,bango-file
Dic.dat,660,1319,깝쳐,inspection-text-partial,bango-file
Dic.dat,661,1321,깝쵸,inspection-text-partial,bango-file
Dic.dat,662,1323,깝치??,inspection-text-partial,bango-file
Dic.dat,663,1325,깝치??,inspection-text-partial,bango-file
Dic.dat,664,1327,깝친,inspection-text-partial,bango-file
Dic.dat,665,1329,깝친??,inspection-text-partial,bango-file
Dic.dat,666,1331,깝칠??,inspection-text-partial,bango-file
Dic.dat,667,1333,깨디 ??려,inspection-text-partial,bango-file
Dic.dat,668,1335,깨디 ??려,inspection-text-partial,bango-file
Dic.dat,669,1337,깨띠 ??려,inspection-text-partial,bango-file
Dic.dat,670,1339,깨띠 ??려,inspection-text-partial,bango-file
Dic.dat,671,1341,깨띠??려,inspection-text-partial,bango-file
Dic.dat,672,1343,깨쉑,inspection-text-partial,bango-file
Dic.dat,673,1345,깨쉬 ??려,inspection-text-partial,bango-file
Dic.dat,674,1347,깨쉬??려,inspection-text-partial,bango-file
Dic.dat,675,1349,깨쉬??려,inspection-text-partial,bango-file
Dic.dat,676,1351,깨시 ??려,inspection-text-partial,bango-file
Dic.dat,677,1353,깨시??려,inspection-text-partial,bango-file
Dic.dat,678,1355,??????,inspection-text-partial,bango-file
Dic.dat,679,1357,?????? ??,inspection-text-partial,bango-file
Dic.dat,680,1359,??????,inspection-text-partial,bango-file
Dic.dat,681,1361,????????,inspection-text-partial,bango-file
Dic.dat,682,1363,????,inspection-text-partial,bango-file
Dic.dat,683,1365,????,inspection-text-partial,bango-file
Dic.dat,684,1367,????,inspection-text-partial,bango-file
Dic.dat,685,1369,꺼벙,inspection-text-partial,bango-file
Dic.dat,686,1371,꺼벙??,inspection-text-partial,bango-file
Dic.dat,687,1373,꺼어??,inspection-text-partial,bango-file
Dic.dat,688,1375,꺼어????,inspection-text-partial,bango-file
Dic.dat,689,1377,꺼어??,inspection-text-partial,bango-file
Dic.dat,690,1379,꺼어??라,inspection-text-partial,bango-file
Dic.dat,691,1381,꺼져??,inspection-text-partial,bango-file
Dic.dat,692,1383,꺼추,inspection-text-partial,bango-file
Dic.dat,693,1385,????,inspection-text-partial,bango-file
Dic.dat,694,1387,께세,inspection-text-partial,bango-file
Dic.dat,695,1389,????,inspection-text-partial,bango-file
Dic.dat,696,1391,????,inspection-text-partial,bango-file
Dic.dat,697,1393,꼬라??,inspection-text-partial,bango-file
Dic.dat,698,1395,꼬져,inspection-text-partial,bango-file
Dic.dat,699,1397,꼬추,inspection-text-partial,bango-file
Dic.dat,700,1399,꼬치,inspection-text-partial,bango-file
Dic.dat,701,1401,????,inspection-text-partial,bango-file
Dic.dat,702,1403,????,inspection-text-partial,bango-file
Dic.dat,703,1405,????,inspection-text-partial,bango-file
Dic.dat,704,1407,????,inspection-text-partial,bango-file
Dic.dat,705,1409,????,inspection-text-partial,bango-file
Dic.dat,706,1411,꼴갑,inspection-text-partial,bango-file
Dic.dat,707,1413,꼴값,inspection-text-partial,bango-file
Dic.dat,708,1415,꼴갚,inspection-text-partial,bango-file
Dic.dat,709,1417,꼴깝,inspection-text-partial,bango-file
Dic.dat,710,1419,꼴려,inspection-text-partial,bango-file
Dic.dat,711,1421,꼴리??,inspection-text-partial,bango-file
Dic.dat,712,1423,꼴리??,inspection-text-partial,bango-file
Dic.dat,713,1425,꼴캅,inspection-text-partial,bango-file
Dic.dat,714,1427,꼴통,inspection-text-partial,bango-file
Dic.dat,715,1429,????,inspection-text-partial,bango-file
Dic.dat,716,1431,꼽냐,inspection-text-partial,bango-file
Dic.dat,717,1433,꽁까,inspection-text-partial,bango-file
Dic.dat,718,1435,꽃??,inspection-text-partial,bango-file
Dic.dat,719,1437,꿀??,inspection-text-partial,bango-file
Dic.dat,720,1439,??지 ??,inspection-text-partial,bango-file
Dic.dat,721,1441,??져,inspection-text-partial,bango-file
Dic.dat,722,1443,??????,inspection-text-partial,bango-file
Dic.dat,723,1445,????????????,inspection-text-partial,bango-file
Dic.dat,724,1447,??ㅏ뿌운,inspection-text-partial,bango-file
Dic.dat,725,1449,??ㅏ뿌??,inspection-text-partial,bango-file
Dic.dat,726,1451,??ㅏ??,inspection-text-partial,bango-file
Dic.dat,727,1453,??ㅏ??,inspection-text-partial,bango-file
Dic.dat,728,1455,??ㅔ??,inspection-text-partial,bango-file
Dic.dat,729,1457,??ㅣ??ㅐ??ㅣ,inspection-text-partial,bango-file
Dic.dat,730,1459,??ㅣ??ㅣ??ㅣ,inspection-text-partial,bango-file
Dic.dat,731,1461,????먹??께,inspection-text-partial,bango-file
Dic.dat,732,1463,??먹어??,inspection-text-partial,bango-file
Dic.dat,733,1465,??먹어??,inspection-text-partial,bango-file
Dic.dat,734,1467,??먹어??,inspection-text-partial,bango-file
Dic.dat,735,1469,??????,inspection-text-partial,bango-file
Dic.dat,736,1471,??????,inspection-text-partial,bango-file
Dic.dat,737,1473,??너먹을??,inspection-text-partial,bango-file
Dic.dat,738,1475,??랑??래,inspection-text-partial,bango-file
Dic.dat,739,1477,??????게,inspection-text-partial,bango-file
Dic.dat,740,1479,??????분,inspection-text-partial,bango-file
Dic.dat,741,1481,??먹??라,inspection-text-partial,bango-file
Dic.dat,742,1483,??먹??봐,inspection-text-partial,bango-file
Dic.dat,743,1485,??먹??줘,inspection-text-partial,bango-file
Dic.dat,744,1487,??뿌??,inspection-text-partial,bango-file
Dic.dat,745,1489,??뿐,inspection-text-partial,bango-file
Dic.dat,746,1491,??쁘??,inspection-text-partial,bango-file
Dic.dat,747,1493,??쁜,inspection-text-partial,bango-file
Dic.dat,748,1495,??쁜 ??,inspection-text-partial,bango-file
Dic.dat,749,1497,??쁜??,inspection-text-partial,bango-file
