source_file,record_ordinal,source_line,record_type,record_json,source_kind,provenance
inititem.dat,770,2474,item,"[""item"",[""name"",""2147""],[""Index"",""838""],[""Image"",""Def128""],[""Action"",""7"",""1""],[""class"",""defense"",""gauntlet""],[""code"",""2"",""3"",""5"",""0""],[""country"",""2""],[""level"",""50""],[""wear"",""1""],[""limit"",""mage"",""46""],[""buy"",""0""],[""sell"",""52890""],[""endurance"",""10""],[""specialty"",[""Wis"",""1""],[""defense"",""23""],[""dodge"",""10""],[""resistfire"",""4""],[""resistice"",""4""],[""resistlitning"",""4""],[""resistcurse"",""3""],[""resistpalsy"",""3""]]]",decoded-bytes-complete,bango-file
inititem.dat,771,2477,item,"[""item"",[""name"",""2148""],[""Index"",""839""],[""Image"",""Def129""],[""Action"",""7"",""1""],[""class"",""defense"",""boots""],[""code"",""2"",""3"",""6"",""0""],[""country"",""2""],[""level"",""50""],[""wear"",""1""],[""limit"",""mage"",""47""],[""buy"",""0""],[""sell"",""61920""],[""endurance"",""12""],[""specialty"",[""Wis"",""1""],[""defense"",""26""],[""dodge"",""21""],[""resistfire"",""3""],[""resistice"",""3""],[""resistlitning"",""3""],[""resistcurse"",""3""],[""resistpalsy"",""3""]]]",decoded-bytes-complete,bango-file
inititem.dat,772,2480,item,"[""item"",[""name"",""2149""],[""Index"",""840""],[""Image"",""Def130""],[""Action"",""7"",""1""],[""class"",""defense"",""lowerarmor""],[""code"",""2"",""3"",""7"",""0""],[""country"",""2""],[""level"",""50""],[""wear"",""1""],[""limit"",""mage"",""49""],[""buy"",""0""],[""sell"",""108360""],[""endurance"",""20""],[""specialty"",[""Hth"",""1""],[""defense"",""21""],[""dodge"",""25""],[""resistfire"",""3""],[""resistice"",""3""],[""resistlitning"",""3""],[""resistcurse"",""2""],[""resistpalsy"",""2""]]]",decoded-bytes-complete,bango-file
inititem.dat,773,2483,item,"[""item"",[""name"",""2150""],[""Index"",""841""],[""Image"",""Def134""],[""Action"",""8"",""1""],[""class"",""defense"",""upperarmor""],[""code"",""2"",""3"",""3"",""0""],[""country"",""2""],[""level"",""55""],[""wear"",""1""],[""limit"",""Knight"",""55""],[""buy"",""0""],[""sell"",""260000""],[""endurance"",""24""],[""specialty"",[""Str"",""4""],[""Hth"",""3""],[""defense"",""52""],[""dodge"",""19""],[""absorb"",""6""]]]",decoded-bytes-complete,bango-file
inititem.dat,774,2486,item,"[""item"",[""name"",""2151""],[""Index"",""842""],[""Image"",""Def135""],[""Action"",""8"",""1""],[""class"",""defense"",""helmet""],[""code"",""2"",""3"",""4"",""0""],[""country"",""2""],[""level"",""55""],[""wear"",""1""],[""limit"",""Knight"",""53""],[""buy"",""0""],[""sell"",""140000""],[""endurance"",""14""],[""specialty"",[""Hth"",""2""],[""defense"",""50""],[""dodge"",""11""],[""absorb"",""3""]]]",decoded-bytes-complete,bango-file
inititem.dat,775,2489,item,"[""item"",[""name"",""2152""],[""Index"",""843""],[""Image"",""Def136""],[""Action"",""8"",""1""],[""class"",""defense"",""gauntlet""],[""code"",""2"",""3"",""5"",""0""],[""country"",""2""],[""level"",""55""],[""wear"",""1""],[""limit"",""Knight"",""51""],[""buy"",""0""],[""sell"",""100000""],[""endurance"",""10""],[""specialty"",[""Str"",""2""],[""defense"",""51""],[""dodge"",""8""],[""absorb"",""2""]]]",decoded-bytes-complete,bango-file
inititem.dat,776,2492,item,"[""item"",[""name"",""2153""],[""Index"",""844""],[""Image"",""Def137""],[""Action"",""8"",""1""],[""class"",""defense"",""boots""],[""code"",""2"",""3"",""6"",""0""],[""country"",""2""],[""level"",""55""],[""wear"",""1""],[""limit"",""Knight"",""52""],[""buy"",""0""],[""sell"",""120000""],[""endurance"",""12""],[""specialty"",[""Dex"",""2""],[""defense"",""37""],[""dodge"",""21""],[""absorb"",""2""]]]",decoded-bytes-complete,bango-file
inititem.dat,777,2495,item,"[""item"",[""name"",""2154""],[""Index"",""845""],[""Image"",""Def138""],[""Action"",""8"",""1""],[""class"",""defense"",""lowerarmor""],[""code"",""2"",""3"",""7"",""0""],[""country"",""2""],[""level"",""55""],[""wear"",""1""],[""limit"",""Knight"",""54""],[""buy"",""0""],[""sell"",""220000""],[""endurance"",""20""],[""specialty"",[""Hth"",""2""],[""defense"",""32""],[""dodge"",""21""],[""absorb"",""4""]]]",decoded-bytes-complete,bango-file
inititem.dat,778,2498,item,"[""item"",[""name"",""2155""],[""Index"",""846""],[""Image"",""Def139""],[""Action"",""8"",""1""],[""class"",""defense"",""upperarmor""],[""code"",""2"",""3"",""3"",""0""],[""country"",""2""],[""level"",""55""],[""wear"",""1""],[""limit"",""archer"",""55""],[""buy"",""0""],[""sell"",""260000""],[""endurance"",""24""],[""specialty"",[""Hth"",""3""],[""Dex"",""4""],[""defense"",""54""],[""dodge"",""19""],[""absorb"",""4""]]]",decoded-bytes-complete,bango-file
inititem.dat,779,2501,item,"[""item"",[""name"",""2156""],[""Index"",""847""],[""Image"",""Def140""],[""Action"",""8"",""1""],[""class"",""defense"",""helmet""],[""code"",""2"",""3"",""4"",""0""],[""country"",""2""],[""level"",""55""],[""wear"",""1""],[""limit"",""archer"",""53""],[""buy"",""0""],[""sell"",""140000""],[""endurance"",""14""],[""specialty"",[""Hth"",""2""],[""defense"",""35""],[""dodge"",""12""],[""absorb"",""2""]]]",decoded-bytes-complete,bango-file
inititem.dat,780,2504,item,"[""item"",[""name"",""2157""],[""Index"",""848""],[""Image"",""Def141""],[""Action"",""8"",""1""],[""class"",""defense"",""gauntlet""],[""code"",""2"",""3"",""5"",""0""],[""country"",""2""],[""level"",""55""],[""wear"",""1""],[""limit"",""archer"",""51""],[""buy"",""0""],[""sell"",""100000""],[""endurance"",""10""],[""specialty"",[""Str"",""2""],[""defense"",""33""],[""dodge"",""11""],[""absorb"",""2""]]]",decoded-bytes-complete,bango-file
inititem.dat,781,2507,item,"[""item"",[""name"",""2158""],[""Index"",""849""],[""Image"",""Def142""],[""Action"",""8"",""1""],[""class"",""defense"",""boots""],[""code"",""2"",""3"",""6"",""0""],[""country"",""2""],[""level"",""55""],[""wear"",""1""],[""limit"",""archer"",""52""],[""buy"",""0""],[""sell"",""120000""],[""endurance"",""12""],[""specialty"",[""Dex"",""2""],[""defense"",""32""],[""dodge"",""34""],[""absorb"",""1""]]]",decoded-bytes-complete,bango-file
inititem.dat,782,2510,item,"[""item"",[""name"",""2159""],[""Index"",""850""],[""Image"",""Def143""],[""Action"",""8"",""1""],[""class"",""defense"",""lowerarmor""],[""code"",""2"",""3"",""7"",""0""],[""country"",""2""],[""level"",""55""],[""wear"",""1""],[""limit"",""archer"",""54""],[""buy"",""0""],[""sell"",""220000""],[""endurance"",""20""],[""specialty"",[""Hth"",""2""],[""defense"",""22""],[""dodge"",""39""],[""absorb"",""2""]]]",decoded-bytes-complete,bango-file
inititem.dat,783,2513,item,"[""item"",[""name"",""2160""],[""Index"",""851""],[""Image"",""Def144""],[""Action"",""8"",""1""],[""class"",""defense"",""upperarmor""],[""code"",""2"",""3"",""3"",""0""],[""country"",""2""],[""level"",""55""],[""wear"",""1""],[""limit"",""mage"",""55""],[""buy"",""0""],[""sell"",""260000""],[""endurance"",""24""],[""specialty"",[""Hth"",""3""],[""Int"",""4""],[""defense"",""35""],[""dodge"",""27""],[""resistfire"",""7""],[""resistice"",""7""],[""resistlitning"",""7""],[""resistcurse"",""4""],[""resistpalsy"",""4""]]]",decoded-bytes-complete,bango-file
inititem.dat,784,2516,item,"[""item"",[""name"",""2161""],[""Index"",""852""],[""Image"",""Def145""],[""Action"",""8"",""1""],[""class"",""defense"",""helmet""],[""code"",""2"",""3"",""4"",""0""],[""country"",""2""],[""level"",""55""],[""wear"",""1""],[""limit"",""mage"",""53""],[""buy"",""0""],[""sell"",""140000""],[""endurance"",""14""],[""specialty"",[""Hth"",""2""],[""defense"",""28""],[""dodge"",""14""],[""resistfire"",""6""],[""resistice"",""6""],[""resistlitning"",""6""],[""resistcurse"",""3""],[""resistpalsy"",""3""]]]",decoded-bytes-complete,bango-file
inititem.dat,785,2519,item,"[""item"",[""name"",""2162""],[""Index"",""853""],[""Image"",""Def146""],[""Action"",""8"",""1""],[""class"",""defense"",""gauntlet""],[""code"",""2"",""3"",""5"",""0""],[""country"",""2""],[""level"",""55""],[""wear"",""1""],[""limit"",""mage"",""51""],[""buy"",""0""],[""sell"",""100000""],[""endurance"",""10""],[""specialty"",[""Wis"",""2""],[""defense"",""28""],[""dodge"",""12""],[""resistfire"",""5""],[""resistice"",""5""],[""resistlitning"",""5""],[""resistcurse"",""3""],[""resistpalsy"",""3""]]]",decoded-bytes-complete,bango-file
inititem.dat,786,2522,item,"[""item"",[""name"",""2163""],[""Index"",""854""],[""Image"",""Def147""],[""Action"",""8"",""1""],[""class"",""defense"",""boots""],[""code"",""2"",""3"",""6"",""0""],[""country"",""2""],[""level"",""55""],[""wear"",""1""],[""limit"",""mage"",""52""],[""buy"",""0""],[""sell"",""120000""],[""endurance"",""12""],[""specialty"",[""Wis"",""2""],[""defense"",""32""],[""dodge"",""24""],[""resistfire"",""3""],[""resistice"",""3""],[""resistlitning"",""3""],[""resistcurse"",""4""],[""resistpalsy"",""4""]]]",decoded-bytes-complete,bango-file
inititem.dat,787,2525,item,"[""item"",[""name"",""2164""],[""Index"",""855""],[""Image"",""Def148""],[""Action"",""8"",""1""],[""class"",""defense"",""lowerarmor""],[""code"",""2"",""3"",""7"",""0""],[""country"",""2""],[""level"",""55""],[""wear"",""1""],[""limit"",""mage"",""54""],[""buy"",""0""],[""sell"",""220000""],[""endurance"",""20""],[""specialty"",[""Hth"",""2""],[""defense"",""25""],[""dodge"",""30""],[""resistfire"",""3""],[""resistice"",""3""],[""resistlitning"",""3""],[""resistcurse"",""3""],[""resistpalsy"",""3""]]]",decoded-bytes-complete,bango-file
inititem.dat,788,2530,item,"[""item"",[""name"",""2165""],[""Index"",""856""],[""Image"",""wea082""],[""Action"",""11"",""1""],[""class"",""weapon"",""sword""],[""code"",""1"",""1"",""1"",""1""],[""country"",""2""],[""level"",""59""],[""wear"",""1""],[""limit"",""Knight"",""59""],[""range"",""30""],[""buy"",""0""],[""sell"",""795600""],[""endurance"",""32""],[""maxprotect"",""210""],[""specialty"",[""aspeed"",""700""],[""Str"",""4""],[""Hth"",""3""],[""Dex"",""1""],[""Attack"",""220"",""275""],[""hp"",""350""],[""hit"",""79""]]]",decoded-bytes-complete,bango-file
inititem.dat,789,2533,item,"[""item"",[""name"",""2166""],[""Index"",""857""],[""Image"",""wea083""],[""Action"",""11"",""2""],[""class"",""weapon"",""sword""],[""code"",""1"",""1"",""1"",""1""],[""country"",""2""],[""level"",""59""],[""wear"",""1""],[""limit"",""Knight"",""59""],[""range"",""30""],[""buy"",""0""],[""sell"",""795600""],[""endurance"",""32""],[""maxprotect"",""210""],[""specialty"",[""aspeed"",""700""],[""Str"",""6""],[""Hth"",""2""],[""Attack"",""245"",""300""],[""hp"",""300""],[""hit"",""76""]]]",decoded-bytes-complete,bango-file
inititem.dat,790,2536,item,"[""item"",[""name"",""2167""],[""Index"",""858""],[""Image"",""wea084""],[""Action"",""11"",""3""],[""class"",""weapon"",""sword""],[""code"",""1"",""1"",""1"",""1""],[""country"",""2""],[""level"",""59""],[""wear"",""1""],[""limit"",""Knight"",""59""],[""range"",""30""],[""buy"",""0""],[""sell"",""795600""],[""endurance"",""32""],[""maxprotect"",""210""],[""specialty"",[""aspeed"",""700""],[""Str"",""2""],[""Hth"",""4""],[""Wis"",""1""],[""Dex"",""2""],[""Attack"",""210"",""260""],[""hp"",""250""],[""mp"",""150""],[""hit"",""82""]]]",decoded-bytes-complete,bango-file
inititem.dat,791,2539,item,"[""item"",[""name"",""2168""],[""Index"",""859""],[""Image"",""wea091""],[""Action"",""12"",""1""],[""class"",""weapon"",""sword2h""],[""code"",""1"",""2"",""1"",""1""],[""country"",""2""],[""level"",""59""],[""wear"",""1""],[""limit"",""Knight"",""59""],[""range"",""32""],[""buy"",""0""],[""sell"",""795600""],[""endurance"",""32""],[""maxprotect"",""210""],[""specialty"",[""aspeed"",""1400""],[""Str"",""6""],[""Hth"",""2""],[""Attack"",""440"",""530""],[""hp"",""300""],[""hit"",""79""]]]",decoded-bytes-complete,bango-file
inititem.dat,792,2542,item,"[""item"",[""name"",""2169""],[""Index"",""860""],[""Image"",""wea092""],[""Action"",""12"",""2""],[""class"",""weapon"",""sword2h""],[""code"",""1"",""2"",""1"",""1""],[""country"",""2""],[""level"",""59""],[""wear"",""1""],[""limit"",""Knight"",""59""],[""range"",""32""],[""buy"",""0""],[""sell"",""795600""],[""endurance"",""32""],[""maxprotect"",""210""],[""specialty"",[""aspeed"",""1400""],[""Str"",""8""],[""Attack"",""490"",""570""],[""hp"",""250""],[""hit"",""74""]]]",decoded-bytes-complete,bango-file
inititem.dat,793,2545,item,"[""item"",[""name"",""2170""],[""Index"",""861""],[""Image"",""wea093""],[""Action"",""12"",""3""],[""class"",""weapon"",""sword2h""],[""code"",""1"",""2"",""1"",""1""],[""country"",""2""],[""level"",""59""],[""wear"",""1""],[""limit"",""Knight"",""59""],[""range"",""32""],[""buy"",""0""],[""sell"",""795600""],[""endurance"",""32""],[""maxprotect"",""210""],[""specialty"",[""aspeed"",""1400""],[""Str"",""4""],[""Hth"",""3""],[""Wis"",""1""],[""Dex"",""1""],[""Attack"",""420"",""510""],[""hp"",""200""],[""mp"",""100""],[""hit"",""80""]]]",decoded-bytes-complete,bango-file
inititem.dat,794,2548,item,"[""item"",[""name"",""2171""],[""Index"",""862""],[""Image"",""wea085""],[""Action"",""9"",""1""],[""class"",""weapon"",""bow""],[""code"",""1"",""2"",""2"",""2""],[""country"",""2""],[""level"",""59""],[""wear"",""1""],[""limit"",""archer"",""59""],[""range"",""176""],[""buy"",""0""],[""sell"",""795600""],[""endurance"",""30""],[""maxprotect"",""210""],[""specialty"",[""aspeed"",""800""],[""Str"",""1""],[""Hth"",""1""],[""Dex"",""6""],[""Attack"",""200"",""250""],[""hp"",""300""],[""hit"",""77""]]]",decoded-bytes-complete,bango-file
inititem.dat,795,2551,item,"[""item"",[""name"",""2172""],[""Index"",""863""],[""Image"",""wea086""],[""Action"",""9"",""2""],[""class"",""weapon"",""bow""],[""code"",""1"",""2"",""2"",""2""],[""country"",""2""],[""level"",""59""],[""wear"",""1""],[""limit"",""archer"",""59""],[""range"",""176""],[""buy"",""0""],[""sell"",""795600""],[""endurance"",""30""],[""maxprotect"",""210""],[""specialty"",[""aspeed"",""800""],[""Str"",""4""],[""Dex"",""4""],[""Attack"",""225"",""275""],[""hp"",""250""],[""hit"",""75""]]]",decoded-bytes-complete,bango-file
inititem.dat,796,2554,item,"[""item"",[""name"",""2173""],[""Index"",""864""],[""Image"",""wea087""],[""Action"",""9"",""3""],[""class"",""weapon"",""bow""],[""code"",""1"",""2"",""2"",""2""],[""country"",""2""],[""level"",""59""],[""wear"",""1""],[""limit"",""archer"",""59""],[""range"",""176""],[""buy"",""0""],[""sell"",""795600""],[""endurance"",""30""],[""maxprotect"",""210""],[""specialty"",[""aspeed"",""800""],[""Hth"",""1""],[""Wis"",""2""],[""Dex"",""5""],[""Attack"",""190"",""240""],[""hp"",""200""],[""mp"",""100""],[""hit"",""79""]]]",decoded-bytes-complete,bango-file
inititem.dat,797,2557,item,"[""item"",[""name"",""2174""],[""Index"",""865""],[""Image"",""wea088""],[""Action"",""9"",""1""],[""class"",""weapon"",""wand""],[""code"",""1"",""2"",""1"",""3""],[""country"",""2""],[""level"",""59""],[""wear"",""1""],[""limit"",""mage"",""59""],[""range"",""18""],[""buy"",""0""],[""sell"",""795600""],[""endurance"",""30""],[""maxprotect"",""210""],[""specialty"",[""aspeed"",""1000""],[""Int"",""6""],[""Wis"",""2""],[""Attack"",""151"",""161""],[""Magic"",""270"",""360""],[""hp"",""150""],[""mp"",""100""],[""hit"",""69""]]]",decoded-bytes-complete,bango-file
inititem.dat,798,2560,item,"[""item"",[""name"",""2175""],[""Index"",""866""],[""Image"",""wea089""],[""Action"",""9"",""2""],[""class"",""weapon"",""wand""],[""code"",""1"",""2"",""1"",""3""],[""country"",""2""],[""level"",""59""],[""wear"",""1""],[""limit"",""mage"",""59""],[""range"",""18""],[""buy"",""0""],[""sell"",""795600""],[""endurance"",""30""],[""maxprotect"",""210""],[""specialty"",[""aspeed"",""1000""],[""Int"",""8""],[""Attack"",""169"",""179""],[""Magic"",""290"",""380""],[""mp"",""300""],[""hit"",""67""]]]",decoded-bytes-complete,bango-file
inititem.dat,799,2563,item,"[""item"",[""name"",""2176""],[""Index"",""867""],[""Image"",""wea090""],[""Action"",""9"",""3""],[""class"",""weapon"",""wand""],[""code"",""1"",""2"",""1"",""3""],[""country"",""2""],[""level"",""59""],[""wear"",""1""],[""limit"",""mage"",""59""],[""range"",""18""],[""buy"",""0""],[""sell"",""795600""],[""endurance"",""30""],[""maxprotect"",""210""],[""specialty"",[""aspeed"",""1000""],[""Wis"",""12""],[""Dex"",""4""],[""Attack"",""135"",""145""],[""Magic"",""230"",""320""],[""mp"",""350""],[""hit"",""81""]]]",decoded-bytes-complete,bango-file
inititem.dat,800,2568,item,"[""item"",[""name"",""2177""],[""Index"",""868""],[""Image"",""item194""],[""desc"",""364""],[""class"",""general"",""refresh""],[""code"",""4"",""8"",""0"",""0""],[""country"",""2""],[""use"",""1""],[""plural"",""1""],[""cooltime"",""1300""],[""buy"",""0""],[""sell"",""0""],[""effect"",""1""],[""specialty"",[""refresh"",""hp"",""500""]]]",decoded-bytes-complete,bango-file
inititem.dat,801,2571,item,"[""item"",[""name"",""2178""],[""Index"",""869""],[""Image"",""item195""],[""desc"",""365""],[""class"",""general"",""refresh""],[""code"",""4"",""8"",""0"",""0""],[""country"",""2""],[""use"",""1""],[""plural"",""1""],[""cooltime"",""1300""],[""buy"",""0""],[""sell"",""0""],[""effect"",""1""],[""specialty"",[""buff"",""107"",""1800"",""5""]]]",decoded-bytes-complete,bango-file
inititem.dat,802,2574,item,"[""item"",[""name"",""2179""],[""Index"",""870""],[""Image"",""item195""],[""desc"",""366""],[""class"",""general"",""refresh""],[""code"",""4"",""8"",""0"",""0""],[""country"",""2""],[""use"",""1""],[""plural"",""1""],[""cooltime"",""1300""],[""buy"",""0""],[""sell"",""0""],[""effect"",""1""],[""specialty"",[""buff"",""109"",""1800"",""5""]]]",decoded-bytes-complete,bango-file
inititem.dat,803,2577,item,"[""item"",[""name"",""2180""],[""Index"",""871""],[""Image"",""item196""],[""desc"",""367""],[""class"",""general"",""refresh""],[""code"",""4"",""8"",""0"",""0""],[""country"",""2""],[""use"",""1""],[""plural"",""1""],[""cooltime"",""1300""],[""buy"",""0""],[""sell"",""0""],[""effect"",""1""],[""specialty"",[""buff"",""106"",""1800"",""3""]]]",decoded-bytes-complete,bango-file
inititem.dat,804,2580,item,"[""item"",[""name"",""2181""],[""Index"",""872""],[""Image"",""item196""],[""desc"",""368""],[""class"",""general"",""refresh""],[""code"",""4"",""8"",""0"",""0""],[""country"",""2""],[""use"",""1""],[""plural"",""1""],[""cooltime"",""1300""],[""buy"",""0""],[""sell"",""0""],[""effect"",""1""],[""specialty"",[""buff"",""110"",""1800"",""3""]]]",decoded-bytes-complete,bango-file
inititem.dat,805,2583,item,"[""item"",[""name"",""2182""],[""Index"",""873""],[""Image"",""item196""],[""desc"",""369""],[""class"",""general"",""refresh""],[""code"",""4"",""8"",""0"",""0""],[""country"",""2""],[""use"",""1""],[""plural"",""1""],[""cooltime"",""1300""],[""buy"",""0""],[""sell"",""0""],[""effect"",""1""],[""specialty"",[""buff"",""108"",""1800"",""3""]]]",decoded-bytes-complete,bango-file
inititem.dat,806,2586,item,"[""item"",[""name"",""2183""],[""Index"",""874""],[""Image"",""item197""],[""desc"",""370""],[""class"",""general"",""refresh""],[""code"",""4"",""8"",""0"",""0""],[""country"",""2""],[""use"",""1""],[""plural"",""1""],[""cooltime"",""2000""],[""buy"",""0""],[""sell"",""0""],[""specialty"",[""buff"",""12"",""3600"",""45""]]]",decoded-bytes-complete,bango-file
inititem.dat,807,2589,item,"[""item"",[""name"",""2184""],[""Index"",""875""],[""Image"",""item198""],[""desc"",""371""],[""class"",""general"",""refresh""],[""code"",""4"",""8"",""0"",""0""],[""country"",""2""],[""use"",""1""],[""plural"",""1""],[""cooltime"",""1300""],[""buy"",""0""],[""sell"",""0""],[""effect"",""8""],[""specialty"",[""buff"",""56"",""3600"",""5""]]]",decoded-bytes-complete,bango-file
