ita_azon,ita_name,ita_class,ita_type,ita_grade,ita_lvllim,slot_index,stat_name,value,raw_vector
16,MyungJoo HakChangEau Gloves,Magician,Gloves,G08,1,13,Defense,3,||||||||||||2|3|0|0|0|0|0|0
16,MyungJoo HakChangEau Gloves,Magician,Gloves,G08,1,14,Absorb,0,||||||||||||2|3|0|0|0|0|0|0
16,MyungJoo HakChangEau Gloves,Magician,Gloves,G08,1,15,Fire,0,||||||||||||2|3|0|0|0|0|0|0
16,MyungJoo HakChangEau Gloves,Magician,Gloves,G08,1,16,Ice,0,||||||||||||2|3|0|0|0|0|0|0
16,MyungJoo HakChangEau Gloves,Magician,Gloves,G08,1,17,Lightening,0,||||||||||||2|3|0|0|0|0|0|0
16,MyungJoo HakChangEau Gloves,Magician,Gloves,G08,1,18,NonElemental,0,||||||||||||2|3|0|0|0|0|0|0
16,MyungJoo HakChangEau Gloves,Magician,Gloves,G08,1,19,Curse,0,||||||||||||2|3|0|0|0|0|0|0
17,MyungJoo HakChangEau Hair Decoration,Magician,Helmet,G08,1,12,Evasion,4,||||||||||||4|5|0|0|0|0|0|0
17,MyungJoo HakChangEau Hair Decoration,Magician,Helmet,G08,1,13,Defense,5,||||||||||||4|5|0|0|0|0|0|0
17,MyungJoo HakChangEau Hair Decoration,Magician,Helmet,G08,1,14,Absorb,0,||||||||||||4|5|0|0|0|0|0|0
17,MyungJoo HakChangEau Hair Decoration,Magician,Helmet,G08,1,15,Fire,0,||||||||||||4|5|0|0|0|0|0|0
17,MyungJoo HakChangEau Hair Decoration,Magician,Helmet,G08,1,16,Ice,0,||||||||||||4|5|0|0|0|0|0|0
17,MyungJoo HakChangEau Hair Decoration,Magician,Helmet,G08,1,17,Lightening,0,||||||||||||4|5|0|0|0|0|0|0
17,MyungJoo HakChangEau Hair Decoration,Magician,Helmet,G08,1,18,NonElemental,0,||||||||||||4|5|0|0|0|0|0|0
17,MyungJoo HakChangEau Hair Decoration,Magician,Helmet,G08,1,19,Curse,0,||||||||||||4|5|0|0|0|0|0|0
18,MyungJoo HakChangEau Shorts,Magician,Shorts,G08,1,12,Evasion,5,||||||||||||5|1|0|0|0|0|0|0
18,MyungJoo HakChangEau Shorts,Magician,Shorts,G08,1,13,Defense,1,||||||||||||5|1|0|0|0|0|0|0
18,MyungJoo HakChangEau Shorts,Magician,Shorts,G08,1,14,Absorb,0,||||||||||||5|1|0|0|0|0|0|0
18,MyungJoo HakChangEau Shorts,Magician,Shorts,G08,1,15,Fire,0,||||||||||||5|1|0|0|0|0|0|0
18,MyungJoo HakChangEau Shorts,Magician,Shorts,G08,1,16,Ice,0,||||||||||||5|1|0|0|0|0|0|0
18,MyungJoo HakChangEau Shorts,Magician,Shorts,G08,1,17,Lightening,0,||||||||||||5|1|0|0|0|0|0|0
18,MyungJoo HakChangEau Shorts,Magician,Shorts,G08,1,18,NonElemental,0,||||||||||||5|1|0|0|0|0|0|0
18,MyungJoo HakChangEau Shorts,Magician,Shorts,G08,1,19,Curse,0,||||||||||||5|1|0|0|0|0|0|0
19,DooJungPeeGap Armor,Archer,All,G16,1,12,Evasion,25,||||||||||||25|42|0
19,DooJungPeeGap Armor,Archer,All,G16,1,13,Defense,42,||||||||||||25|42|0
19,DooJungPeeGap Armor,Archer,All,G16,1,14,Absorb,0,||||||||||||25|42|0
20,DooJungPeeGap Armor,Archer,Armor,G16,1,12,Evasion,0,||||||||||||0|12|0
20,DooJungPeeGap Armor,Archer,Armor,G16,1,13,Defense,12,||||||||||||0|12|0
20,DooJungPeeGap Armor,Archer,Armor,G16,1,14,Absorb,0,||||||||||||0|12|0
21,DooJungPeeGap Boots,Archer,Boots,G16,1,12,Evasion,10,||||||||||||10|8|0
21,DooJungPeeGap Boots,Archer,Boots,G16,1,13,Defense,8,||||||||||||10|8|0
21,DooJungPeeGap Boots,Archer,Boots,G16,1,14,Absorb,0,||||||||||||10|8|0
22,DooJungPeeGap Gloves,Archer,Gloves,G16,1,12,Evasion,1,||||||||||||1|8|0
22,DooJungPeeGap Gloves,Archer,Gloves,G16,1,13,Defense,8,||||||||||||1|8|0
22,DooJungPeeGap Gloves,Archer,Gloves,G16,1,14,Absorb,0,||||||||||||1|8|0
23,DooJungPeeGap Hood,Archer,Helmet,G16,1,12,Evasion,2,||||||||||||2|9|0
23,DooJungPeeGap Hood,Archer,Helmet,G16,1,13,Defense,9,||||||||||||2|9|0
23,DooJungPeeGap Hood,Archer,Helmet,G16,1,14,Absorb,0,||||||||||||2|9|0
24,DooJungPeeGap Shorts,Archer,Shorts,G16,1,12,Evasion,12,||||||||||||12|5|0
24,DooJungPeeGap Shorts,Archer,Shorts,G16,1,13,Defense,5,||||||||||||12|5|0
24,DooJungPeeGap Shorts,Archer,Shorts,G16,1,14,Absorb,0,||||||||||||12|5|0
25,GyungBunGap Armor,Knight,All,G16,1,12,Evasion,25,||||||||||||25|51|4
25,GyungBunGap Armor,Knight,All,G16,1,13,Defense,51,||||||||||||25|51|4
25,GyungBunGap Armor,Knight,All,G16,1,14,Absorb,4,||||||||||||25|51|4
26,GyungBunGap Armor,Knight,Armor,G16,1,12,Evasion,3,||||||||||||3|15|2
26,GyungBunGap Armor,Knight,Armor,G16,1,13,Defense,15,||||||||||||3|15|2
26,GyungBunGap Armor,Knight,Armor,G16,1,14,Absorb,2,||||||||||||3|15|2
27,GyungBunGap Boots,Knight,Boots,G16,1,12,Evasion,8,||||||||||||8|8|1
27,GyungBunGap Boots,Knight,Boots,G16,1,13,Defense,8,||||||||||||8|8|1
27,GyungBunGap Boots,Knight,Boots,G16,1,14,Absorb,1,||||||||||||8|8|1
28,GyungBunGap Gloves,Knight,Gloves,G16,1,12,Evasion,2,||||||||||||2|11|0
28,GyungBunGap Gloves,Knight,Gloves,G16,1,13,Defense,11,||||||||||||2|11|0
28,GyungBunGap Gloves,Knight,Gloves,G16,1,14,Absorb,0,||||||||||||2|11|0
29,GyungBunGap Helmet,Knight,Helmet,G16,1,12,Evasion,3,||||||||||||3|10|1
29,GyungBunGap Helmet,Knight,Helmet,G16,1,13,Defense,10,||||||||||||3|10|1
29,GyungBunGap Helmet,Knight,Helmet,G16,1,14,Absorb,1,||||||||||||3|10|1
30,GyungBunGap Shorts,Knight,Shorts,G16,1,12,Evasion,9,||||||||||||9|7|0
30,GyungBunGap Shorts,Knight,Shorts,G16,1,13,Defense,7,||||||||||||9|7|0
30,GyungBunGap Shorts,Knight,Shorts,G16,1,14,Absorb,0,||||||||||||9|7|0
31,BeeDan HakChangEau,Magician,All,G16,1,12,Evasion,30,||||||||||||30|33|0|3|3|3|0|0
31,BeeDan HakChangEau,Magician,All,G16,1,13,Defense,33,||||||||||||30|33|0|3|3|3|0|0
31,BeeDan HakChangEau,Magician,All,G16,1,14,Absorb,0,||||||||||||30|33|0|3|3|3|0|0
31,BeeDan HakChangEau,Magician,All,G16,1,15,Fire,3,||||||||||||30|33|0|3|3|3|0|0
31,BeeDan HakChangEau,Magician,All,G16,1,16,Ice,3,||||||||||||30|33|0|3|3|3|0|0
31,BeeDan HakChangEau,Magician,All,G16,1,17,Lightening,3,||||||||||||30|33|0|3|3|3|0|0
31,BeeDan HakChangEau,Magician,All,G16,1,18,NonElemental,0,||||||||||||30|33|0|3|3|3|0|0
31,BeeDan HakChangEau,Magician,All,G16,1,19,Curse,0,||||||||||||30|33|0|3|3|3|0|0
32,BeeDan HakChangEau Clothes,Magician,Armor,G16,1,12,Evasion,5,||||||||||||5|10|0|2|2|2|0|0
32,BeeDan HakChangEau Clothes,Magician,Armor,G16,1,13,Defense,10,||||||||||||5|10|0|2|2|2|0|0
32,BeeDan HakChangEau Clothes,Magician,Armor,G16,1,14,Absorb,0,||||||||||||5|10|0|2|2|2|0|0
32,BeeDan HakChangEau Clothes,Magician,Armor,G16,1,15,Fire,2,||||||||||||5|10|0|2|2|2|0|0
32,BeeDan HakChangEau Clothes,Magician,Armor,G16,1,16,Ice,2,||||||||||||5|10|0|2|2|2|0|0
32,BeeDan HakChangEau Clothes,Magician,Armor,G16,1,17,Lightening,2,||||||||||||5|10|0|2|2|2|0|0
32,BeeDan HakChangEau Clothes,Magician,Armor,G16,1,18,NonElemental,0,||||||||||||5|10|0|2|2|2|0|0
32,BeeDan HakChangEau Clothes,Magician,Armor,G16,1,19,Curse,0,||||||||||||5|10|0|2|2|2|0|0
33,BeeDan HakChangEau Boots,Magician,Boots,G16,1,12,Evasion,8,||||||||||||8|6|0|0|0|0|0|0
33,BeeDan HakChangEau Boots,Magician,Boots,G16,1,13,Defense,6,||||||||||||8|6|0|0|0|0|0|0
33,BeeDan HakChangEau Boots,Magician,Boots,G16,1,14,Absorb,0,||||||||||||8|6|0|0|0|0|0|0
33,BeeDan HakChangEau Boots,Magician,Boots,G16,1,15,Fire,0,||||||||||||8|6|0|0|0|0|0|0
33,BeeDan HakChangEau Boots,Magician,Boots,G16,1,16,Ice,0,||||||||||||8|6|0|0|0|0|0|0
33,BeeDan HakChangEau Boots,Magician,Boots,G16,1,17,Lightening,0,||||||||||||8|6|0|0|0|0|0|0
33,BeeDan HakChangEau Boots,Magician,Boots,G16,1,18,NonElemental,0,||||||||||||8|6|0|0|0|0|0|0
33,BeeDan HakChangEau Boots,Magician,Boots,G16,1,19,Curse,0,||||||||||||8|6|0|0|0|0|0|0
34,BeeDan HakChangEau Gloves,Magician,Gloves,G16,1,12,Evasion,3,||||||||||||3|6|0|0|0|0|0|0
34,BeeDan HakChangEau Gloves,Magician,Gloves,G16,1,13,Defense,6,||||||||||||3|6|0|0|0|0|0|0
34,BeeDan HakChangEau Gloves,Magician,Gloves,G16,1,14,Absorb,0,||||||||||||3|6|0|0|0|0|0|0
34,BeeDan HakChangEau Gloves,Magician,Gloves,G16,1,15,Fire,0,||||||||||||3|6|0|0|0|0|0|0
34,BeeDan HakChangEau Gloves,Magician,Gloves,G16,1,16,Ice,0,||||||||||||3|6|0|0|0|0|0|0
34,BeeDan HakChangEau Gloves,Magician,Gloves,G16,1,17,Lightening,0,||||||||||||3|6|0|0|0|0|0|0
34,BeeDan HakChangEau Gloves,Magician,Gloves,G16,1,18,NonElemental,0,||||||||||||3|6|0|0|0|0|0|0
34,BeeDan HakChangEau Gloves,Magician,Gloves,G16,1,19,Curse,0,||||||||||||3|6|0|0|0|0|0|0
35,BeeDan HakChangEau Hair Decoration,Magician,Helmet,G16,1,12,Evasion,5,||||||||||||5|7|0|1|1|1|0|0
35,BeeDan HakChangEau Hair Decoration,Magician,Helmet,G16,1,13,Defense,7,||||||||||||5|7|0|1|1|1|0|0
35,BeeDan HakChangEau Hair Decoration,Magician,Helmet,G16,1,14,Absorb,0,||||||||||||5|7|0|1|1|1|0|0
35,BeeDan HakChangEau Hair Decoration,Magician,Helmet,G16,1,15,Fire,1,||||||||||||5|7|0|1|1|1|0|0
35,BeeDan HakChangEau Hair Decoration,Magician,Helmet,G16,1,16,Ice,1,||||||||||||5|7|0|1|1|1|0|0
35,BeeDan HakChangEau Hair Decoration,Magician,Helmet,G16,1,17,Lightening,1,||||||||||||5|7|0|1|1|1|0|0
35,BeeDan HakChangEau Hair Decoration,Magician,Helmet,G16,1,18,NonElemental,0,||||||||||||5|7|0|1|1|1|0|0
35,BeeDan HakChangEau Hair Decoration,Magician,Helmet,G16,1,19,Curse,0,||||||||||||5|7|0|1|1|1|0|0
36,BeeDan HakChangEau Shorts,Magician,Shorts,G16,1,12,Evasion,9,||||||||||||9|4|0|0|0|0|0|0
36,BeeDan HakChangEau Shorts,Magician,Shorts,G16,1,13,Defense,4,||||||||||||9|4|0|0|0|0|0|0
36,BeeDan HakChangEau Shorts,Magician,Shorts,G16,1,14,Absorb,0,||||||||||||9|4|0|0|0|0|0|0
36,BeeDan HakChangEau Shorts,Magician,Shorts,G16,1,15,Fire,0,||||||||||||9|4|0|0|0|0|0|0
36,BeeDan HakChangEau Shorts,Magician,Shorts,G16,1,16,Ice,0,||||||||||||9|4|0|0|0|0|0|0
36,BeeDan HakChangEau Shorts,Magician,Shorts,G16,1,17,Lightening,0,||||||||||||9|4|0|0|0|0|0|0
36,BeeDan HakChangEau Shorts,Magician,Shorts,G16,1,18,NonElemental,0,||||||||||||9|4|0|0|0|0|0|0
36,BeeDan HakChangEau Shorts,Magician,Shorts,G16,1,19,Curse,0,||||||||||||9|4|0|0|0|0|0|0
37,ShaeJaGap Armor,Archer,All,G24,1,12,Evasion,35,||||||||||||35|70|1
37,ShaeJaGap Armor,Archer,All,G24,1,13,Defense,70,||||||||||||35|70|1
37,ShaeJaGap Armor,Archer,All,G24,1,14,Absorb,1,||||||||||||35|70|1
38,ShaeJaGap Armor,Archer,Armor,G24,1,12,Evasion,2,||||||||||||2|16|1
38,ShaeJaGap Armor,Archer,Armor,G24,1,13,Defense,16,||||||||||||2|16|1
38,ShaeJaGap Armor,Archer,Armor,G24,1,14,Absorb,1,||||||||||||2|16|1
39,ShaeJaGap Boots,Archer,Boots,G24,1,12,Evasion,13,||||||||||||13|11|0
39,ShaeJaGap Boots,Archer,Boots,G24,1,13,Defense,11,||||||||||||13|11|0
39,ShaeJaGap Boots,Archer,Boots,G24,1,14,Absorb,0,||||||||||||13|11|0
40,ShaeJaGap Gloves,Archer,Gloves,G24,1,12,Evasion,2,||||||||||||2|11|0
40,ShaeJaGap Gloves,Archer,Gloves,G24,1,13,Defense,11,||||||||||||2|11|0
40,ShaeJaGap Gloves,Archer,Gloves,G24,1,14,Absorb,0,||||||||||||2|11|0
41,ShaeJaGap Hood,Archer,Helmet,G24,1,12,Evasion,3,||||||||||||3|13|0
41,ShaeJaGap Hood,Archer,Helmet,G24,1,13,Defense,13,||||||||||||3|13|0
41,ShaeJaGap Hood,Archer,Helmet,G24,1,14,Absorb,0,||||||||||||3|13|0
42,ShaeJaGap Shorts,Archer,Shorts,G24,1,12,Evasion,15,||||||||||||15|9|0
42,ShaeJaGap Shorts,Archer,Shorts,G24,1,13,Defense,9,||||||||||||15|9|0
42,ShaeJaGap Shorts,Archer,Shorts,G24,1,14,Absorb,0,||||||||||||15|9|0
43,PanGap Armor,Knight,All,G24,1,12,Evasion,33,||||||||||||33|75|5
43,PanGap Armor,Knight,All,G24,1,13,Defense,75,||||||||||||33|75|5
43,PanGap Armor,Knight,All,G24,1,14,Absorb,5,||||||||||||33|75|5
44,PanGap Armor,Knight,Armor,G24,1,12,Evasion,4,||||||||||||4|22|2
44,PanGap Armor,Knight,Armor,G24,1,13,Defense,22,||||||||||||4|22|2
44,PanGap Armor,Knight,Armor,G24,1,14,Absorb,2,||||||||||||4|22|2
45,PanGap Boots,Knight,Boots,G24,1,12,Evasion,11,||||||||||||11|12|2
45,PanGap Boots,Knight,Boots,G24,1,13,Defense,12,||||||||||||11|12|2
45,PanGap Boots,Knight,Boots,G24,1,14,Absorb,2,||||||||||||11|12|2
46,PanGap Gloves,Knight,Gloves,G24,1,12,Evasion,3,||||||||||||3|15|0
46,PanGap Gloves,Knight,Gloves,G24,1,13,Defense,15,||||||||||||3|15|0
46,PanGap Gloves,Knight,Gloves,G24,1,14,Absorb,0,||||||||||||3|15|0
47,PanGap Helmet,Knight,Helmet,G24,1,12,Evasion,4,||||||||||||4|14|1
47,PanGap Helmet,Knight,Helmet,G24,1,13,Defense,14,||||||||||||4|14|1
47,PanGap Helmet,Knight,Helmet,G24,1,14,Absorb,1,||||||||||||4|14|1
48,PanGap Shorts,Knight,Shorts,G24,1,12,Evasion,11,||||||||||||11|12|0
48,PanGap Shorts,Knight,Shorts,G24,1,13,Defense,12,||||||||||||11|12|0
48,PanGap Shorts,Knight,Shorts,G24,1,14,Absorb,0,||||||||||||11|12|0
49,MyungJoo SoChangEau,Magician,All,G24,1,12,Evasion,40,||||||||||||40|45|0|6|6|6|0|0
49,MyungJoo SoChangEau,Magician,All,G24,1,13,Defense,45,||||||||||||40|45|0|6|6|6|0|0
49,MyungJoo SoChangEau,Magician,All,G24,1,14,Absorb,0,||||||||||||40|45|0|6|6|6|0|0
49,MyungJoo SoChangEau,Magician,All,G24,1,15,Fire,6,||||||||||||40|45|0|6|6|6|0|0
49,MyungJoo SoChangEau,Magician,All,G24,1,16,Ice,6,||||||||||||40|45|0|6|6|6|0|0
49,MyungJoo SoChangEau,Magician,All,G24,1,17,Lightening,6,||||||||||||40|45|0|6|6|6|0|0
49,MyungJoo SoChangEau,Magician,All,G24,1,18,NonElemental,0,||||||||||||40|45|0|6|6|6|0|0
49,MyungJoo SoChangEau,Magician,All,G24,1,19,Curse,0,||||||||||||40|45|0|6|6|6|0|0
50,MyungJoo SoChangEau Clothes,Magician,Armor,G24,1,12,Evasion,7,||||||||||||7|13|0|3|3|3|0|0
50,MyungJoo SoChangEau Clothes,Magician,Armor,G24,1,13,Defense,13,||||||||||||7|13|0|3|3|3|0|0
50,MyungJoo SoChangEau Clothes,Magician,Armor,G24,1,14,Absorb,0,||||||||||||7|13|0|3|3|3|0|0
50,MyungJoo SoChangEau Clothes,Magician,Armor,G24,1,15,Fire,3,||||||||||||7|13|0|3|3|3|0|0
50,MyungJoo SoChangEau Clothes,Magician,Armor,G24,1,16,Ice,3,||||||||||||7|13|0|3|3|3|0|0
50,MyungJoo SoChangEau Clothes,Magician,Armor,G24,1,17,Lightening,3,||||||||||||7|13|0|3|3|3|0|0
50,MyungJoo SoChangEau Clothes,Magician,Armor,G24,1,18,NonElemental,0,||||||||||||7|13|0|3|3|3|0|0
50,MyungJoo SoChangEau Clothes,Magician,Armor,G24,1,19,Curse,0,||||||||||||7|13|0|3|3|3|0|0
51,MyungJoo SoChangEau Boots,Magician,Boots,G24,1,12,Evasion,12,||||||||||||12|9|0|0|0|0|0|0
51,MyungJoo SoChangEau Boots,Magician,Boots,G24,1,13,Defense,9,||||||||||||12|9|0|0|0|0|0|0
51,MyungJoo SoChangEau Boots,Magician,Boots,G24,1,14,Absorb,0,||||||||||||12|9|0|0|0|0|0|0
51,MyungJoo SoChangEau Boots,Magician,Boots,G24,1,15,Fire,0,||||||||||||12|9|0|0|0|0|0|0
51,MyungJoo SoChangEau Boots,Magician,Boots,G24,1,16,Ice,0,||||||||||||12|9|0|0|0|0|0|0
51,MyungJoo SoChangEau Boots,Magician,Boots,G24,1,17,Lightening,0,||||||||||||12|9|0|0|0|0|0|0
51,MyungJoo SoChangEau Boots,Magician,Boots,G24,1,18,NonElemental,0,||||||||||||12|9|0|0|0|0|0|0
51,MyungJoo SoChangEau Boots,Magician,Boots,G24,1,19,Curse,0,||||||||||||12|9|0|0|0|0|0|0
52,MyungJoo SoChangEau Gloves,Magician,Gloves,G24,1,12,Evasion,4,||||||||||||4|8|0|1|1|1|0|0
52,MyungJoo SoChangEau Gloves,Magician,Gloves,G24,1,13,Defense,8,||||||||||||4|8|0|1|1|1|0|0
52,MyungJoo SoChangEau Gloves,Magician,Gloves,G24,1,14,Absorb,0,||||||||||||4|8|0|1|1|1|0|0
52,MyungJoo SoChangEau Gloves,Magician,Gloves,G24,1,15,Fire,1,||||||||||||4|8|0|1|1|1|0|0
52,MyungJoo SoChangEau Gloves,Magician,Gloves,G24,1,16,Ice,1,||||||||||||4|8|0|1|1|1|0|0
52,MyungJoo SoChangEau Gloves,Magician,Gloves,G24,1,17,Lightening,1,||||||||||||4|8|0|1|1|1|0|0
52,MyungJoo SoChangEau Gloves,Magician,Gloves,G24,1,18,NonElemental,0,||||||||||||4|8|0|1|1|1|0|0
52,MyungJoo SoChangEau Gloves,Magician,Gloves,G24,1,19,Curse,0,||||||||||||4|8|0|1|1|1|0|0
53,MyungJoo SoChangEau Hair Decoration,Magician,Helmet,G24,1,12,Evasion,5,||||||||||||5|9|0|2|2|2|0|0
53,MyungJoo SoChangEau Hair Decoration,Magician,Helmet,G24,1,13,Defense,9,||||||||||||5|9|0|2|2|2|0|0
53,MyungJoo SoChangEau Hair Decoration,Magician,Helmet,G24,1,14,Absorb,0,||||||||||||5|9|0|2|2|2|0|0
53,MyungJoo SoChangEau Hair Decoration,Magician,Helmet,G24,1,15,Fire,2,||||||||||||5|9|0|2|2|2|0|0
53,MyungJoo SoChangEau Hair Decoration,Magician,Helmet,G24,1,16,Ice,2,||||||||||||5|9|0|2|2|2|0|0
53,MyungJoo SoChangEau Hair Decoration,Magician,Helmet,G24,1,17,Lightening,2,||||||||||||5|9|0|2|2|2|0|0
53,MyungJoo SoChangEau Hair Decoration,Magician,Helmet,G24,1,18,NonElemental,0,||||||||||||5|9|0|2|2|2|0|0
53,MyungJoo SoChangEau Hair Decoration,Magician,Helmet,G24,1,19,Curse,0,||||||||||||5|9|0|2|2|2|0|0
54,MyungJoo SoChangEau Shorts,Magician,Shorts,G24,1,12,Evasion,12,||||||||||||12|6|0|0|0|0|0|0
54,MyungJoo SoChangEau Shorts,Magician,Shorts,G24,1,13,Defense,6,||||||||||||12|6|0|0|0|0|0|0
54,MyungJoo SoChangEau Shorts,Magician,Shorts,G24,1,14,Absorb,0,||||||||||||12|6|0|0|0|0|0|0
54,MyungJoo SoChangEau Shorts,Magician,Shorts,G24,1,15,Fire,0,||||||||||||12|6|0|0|0|0|0|0
54,MyungJoo SoChangEau Shorts,Magician,Shorts,G24,1,16,Ice,0,||||||||||||12|6|0|0|0|0|0|0
54,MyungJoo SoChangEau Shorts,Magician,Shorts,G24,1,17,Lightening,0,||||||||||||12|6|0|0|0|0|0|0
54,MyungJoo SoChangEau Shorts,Magician,Shorts,G24,1,18,NonElemental,0,||||||||||||12|6|0|0|0|0|0|0
54,MyungJoo SoChangEau Shorts,Magician,Shorts,G24,1,19,Curse,0,||||||||||||12|6|0|0|0|0|0|0
55,Intensified ShaeJaGap Armor,Archer,All,G32,1,12,Evasion,45,||||||||||||45|85|1
55,Intensified ShaeJaGap Armor,Archer,All,G32,1,13,Defense,85,||||||||||||45|85|1
55,Intensified ShaeJaGap Armor,Archer,All,G32,1,14,Absorb,1,||||||||||||45|85|1
56,Intensified ShaeJaGap Armor,Archer,Armor,G32,1,12,Evasion,3,||||||||||||3|24|1
56,Intensified ShaeJaGap Armor,Archer,Armor,G32,1,13,Defense,24,||||||||||||3|24|1
56,Intensified ShaeJaGap Armor,Archer,Armor,G32,1,14,Absorb,1,||||||||||||3|24|1
57,Intensified ShaeJaGap Boots,Archer,Boots,G32,1,12,Evasion,18,||||||||||||18|15|0
57,Intensified ShaeJaGap Boots,Archer,Boots,G32,1,13,Defense,15,||||||||||||18|15|0
57,Intensified ShaeJaGap Boots,Archer,Boots,G32,1,14,Absorb,0,||||||||||||18|15|0
58,Intensified ShaeJaGap Gloves,Archer,Gloves,G32,1,12,Evasion,2,||||||||||||2|15|0
58,Intensified ShaeJaGap Gloves,Archer,Gloves,G32,1,13,Defense,15,||||||||||||2|15|0
58,Intensified ShaeJaGap Gloves,Archer,Gloves,G32,1,14,Absorb,0,||||||||||||2|15|0
59,Intensified ShaeJaGap Hood,Archer,Helmet,G32,1,12,Evasion,3,||||||||||||3|19|0
59,Intensified ShaeJaGap Hood,Archer,Helmet,G32,1,13,Defense,19,||||||||||||3|19|0
59,Intensified ShaeJaGap Hood,Archer,Helmet,G32,1,14,Absorb,0,||||||||||||3|19|0
60,Intensified ShaeJaGap Shorts,Archer,Shorts,G32,1,12,Evasion,19,||||||||||||19|12|0
60,Intensified ShaeJaGap Shorts,Archer,Shorts,G32,1,13,Defense,12,||||||||||||19|12|0
60,Intensified ShaeJaGap Shorts,Archer,Shorts,G32,1,14,Absorb,0,||||||||||||19|12|0
61,Steel Armor,Knight,All,G32,1,12,Evasion,40,||||||||||||40|105|6
61,Steel Armor,Knight,All,G32,1,13,Defense,105,||||||||||||40|105|6
61,Steel Armor,Knight,All,G32,1,14,Absorb,6,||||||||||||40|105|6
62,Steel Armor,Knight,Armor,G32,1,12,Evasion,5,||||||||||||5|27|3
62,Steel Armor,Knight,Armor,G32,1,13,Defense,27,||||||||||||5|27|3
62,Steel Armor,Knight,Armor,G32,1,14,Absorb,3,||||||||||||5|27|3
63,Steel Armor Boots,Knight,Boots,G32,1,12,Evasion,13,||||||||||||13|18|2
63,Steel Armor Boots,Knight,Boots,G32,1,13,Defense,18,||||||||||||13|18|2
63,Steel Armor Boots,Knight,Boots,G32,1,14,Absorb,2,||||||||||||13|18|2
64,Steel Armor Gloves,Knight,Gloves,G32,1,12,Evasion,3,||||||||||||3|21|0
64,Steel Armor Gloves,Knight,Gloves,G32,1,13,Defense,21,||||||||||||3|21|0
64,Steel Armor Gloves,Knight,Gloves,G32,1,14,Absorb,0,||||||||||||3|21|0
65,Steel Armor Helmet,Knight,Helmet,G32,1,12,Evasion,5,||||||||||||5|22|1
65,Steel Armor Helmet,Knight,Helmet,G32,1,13,Defense,22,||||||||||||5|22|1
65,Steel Armor Helmet,Knight,Helmet,G32,1,14,Absorb,1,||||||||||||5|22|1
66,Steel Armor Shorts,Knight,Shorts,G32,1,12,Evasion,14,||||||||||||14|17|0
66,Steel Armor Shorts,Knight,Shorts,G32,1,13,Defense,17,||||||||||||14|17|0
66,Steel Armor Shorts,Knight,Shorts,G32,1,14,Absorb,0,||||||||||||14|17|0
67,BeeDan SoChangEau,Magician,All,G32,1,12,Evasion,52,||||||||||||52|60|0|10|10|10|0|0
67,BeeDan SoChangEau,Magician,All,G32,1,13,Defense,60,||||||||||||52|60|0|10|10|10|0|0
67,BeeDan SoChangEau,Magician,All,G32,1,14,Absorb,0,||||||||||||52|60|0|10|10|10|0|0
67,BeeDan SoChangEau,Magician,All,G32,1,15,Fire,10,||||||||||||52|60|0|10|10|10|0|0
67,BeeDan SoChangEau,Magician,All,G32,1,16,Ice,10,||||||||||||52|60|0|10|10|10|0|0
67,BeeDan SoChangEau,Magician,All,G32,1,17,Lightening,10,||||||||||||52|60|0|10|10|10|0|0
67,BeeDan SoChangEau,Magician,All,G32,1,18,NonElemental,0,||||||||||||52|60|0|10|10|10|0|0
67,BeeDan SoChangEau,Magician,All,G32,1,19,Curse,0,||||||||||||52|60|0|10|10|10|0|0
68,BeeDan SoChangEau Clothes,Magician,Armor,G32,1,12,Evasion,8,||||||||||||8|16|0|4|4|4|0|0
68,BeeDan SoChangEau Clothes,Magician,Armor,G32,1,13,Defense,16,||||||||||||8|16|0|4|4|4|0|0
68,BeeDan SoChangEau Clothes,Magician,Armor,G32,1,14,Absorb,0,||||||||||||8|16|0|4|4|4|0|0
68,BeeDan SoChangEau Clothes,Magician,Armor,G32,1,15,Fire,4,||||||||||||8|16|0|4|4|4|0|0
68,BeeDan SoChangEau Clothes,Magician,Armor,G32,1,16,Ice,4,||||||||||||8|16|0|4|4|4|0|0
68,BeeDan SoChangEau Clothes,Magician,Armor,G32,1,17,Lightening,4,||||||||||||8|16|0|4|4|4|0|0
68,BeeDan SoChangEau Clothes,Magician,Armor,G32,1,18,NonElemental,0,||||||||||||8|16|0|4|4|4|0|0
68,BeeDan SoChangEau Clothes,Magician,Armor,G32,1,19,Curse,0,||||||||||||8|16|0|4|4|4|0|0
69,BeeDan SoChangEau Boots,Magician,Boots,G32,1,12,Evasion,14,||||||||||||14|12|0|1|1|1|0|0
69,BeeDan SoChangEau Boots,Magician,Boots,G32,1,13,Defense,12,||||||||||||14|12|0|1|1|1|0|0
69,BeeDan SoChangEau Boots,Magician,Boots,G32,1,14,Absorb,0,||||||||||||14|12|0|1|1|1|0|0
69,BeeDan SoChangEau Boots,Magician,Boots,G32,1,15,Fire,1,||||||||||||14|12|0|1|1|1|0|0
69,BeeDan SoChangEau Boots,Magician,Boots,G32,1,16,Ice,1,||||||||||||14|12|0|1|1|1|0|0
69,BeeDan SoChangEau Boots,Magician,Boots,G32,1,17,Lightening,1,||||||||||||14|12|0|1|1|1|0|0
